HTNO,SUBCODE,IM
159Y1A0155,1522102,25
159Y1A0156,1522102,25
159Y1A0157,1522102,15
159Y1A0159,1522102,19
159Y1A0160,1522102,15
159Y1A0161,1522102,5
159Y1A0162,1522102,15
159Y1A0163,1522102,13
159Y1A0164,1522102,21
159Y1A0165,1522102,15
159Y1A0166,1522102,21
159Y1A0167,1522102,17
159Y1A0168,1522102,17
159Y1A0169,1522102,25
159Y1A0170,1522102,28
159Y1A0171,1522102,7
159Y1A0172,1522102,19
159Y1A0173,1522102,12
159Y1A0174,1522102,20
159Y1A0175,1522102,21
159Y1A0176,1522102,20
159Y1A0177,1522102,12
159Y1A0178,1522102,18
159Y1A0179,1522102,13
159Y1A0180,1522102,24
159Y1A0181,1522102,23
159Y1A0182,1522102,12
159Y1A0183,1522102,28
159Y1A0185,1522102,6
159Y1A0186,1522102,24
159Y1A0187,1522102,16
159Y1A0188,1522102,24
159Y1A0189,1522102,30
159Y1A0190,1522102,21
159Y1A0191,1522102,22
159Y1A0192,1522102,13
159Y1A0193,1522102,21
159Y1A0194,1522102,27
159Y1A0195,1522102,4
159Y1A0196,1522102,28
159Y1A0197,1522102,8
159Y1A0198,1522102,11
159Y1A0199,1522102,21
159Y1A01A0,1522102,22
159Y1A01A1,1522102,24
159Y1A01A2,1522102,21
159Y1A01A3,1522102,22
159Y1A01A4,1522102,14
159Y1A01A5,1522102,26
159Y1A01A6,1522102,20
159Y1A01A7,1522102,23
159Y1A01A8,1522102,20
159Y1A01A9,1522102,16
159Y1A01B0,1522102,19
159Y1A01B1,1522102,9
159Y1A01B2,1522102,26
159Y1A01B3,1522102,15
159Y1A01B4,1522102,25
159Y1A01B5,1522102,16
159Y1A01B6,1522102,29
159Y1A01B7,1522102,18
159Y1A01B8,1522102,23
159Y1A01B9,1522102,4
159Y1A01C0,1522102,19
159Y1A01C1,1522102,20
159Y1A01C2,1522102,19
159Y1A01C3,1522102,27
159Y1A01C4,1522102,27
159Y1A01C5,1522102,10
159Y1A01C6,1522102,20
159Y1A01C7,1522102,26
159Y1A01C8,1522102,6
159Y1A01C9,1522102,18
159Y1A01D0,1522102,12
159Y1A01D1,1522102,19
159Y1A01D2,1522102,16
159Y1A01D3,1522102,22
159Y1A01D4,1522102,17
159Y1A01D5,1522102,3
159Y1A01D6,1522102,18
159Y1A01D7,1522102,24
159Y1A01D8,1522102,20
159Y1A01D9,1522102,15
159Y1A01E1,1522102,23
159Y1A01E2,1522102,14
159Y1A01E3,1522102,8
159Y1A01E4,1522102,24
159Y1A01E5,1522102,15
159Y1A01E6,1522102,16
159Y1A01E7,1522102,14
159Y1A01E8,1522102,16
159Y1A01E9,1522102,18
159Y1A01F0,1522102,28
159Y1A01F1,1522102,15
159Y1A01F2,1522102,7
159Y1A01F3,1522102,27
159Y1A01F4,1522102,7
159Y1A01F5,1522102,24
159Y1A01F6,1522102,15
159Y1A01F7,1522102,19
159Y1A01F8,1522102,21
159Y1A01F9,1522102,20
159Y1A01G0,1522102,14
159Y1A01G1,1522102,14
159Y1A01G2,1522102,17
149Y1A0128,1523103,5
149Y1A0169,1523103,14
149Y1A0182,1523103,8
149Y1A01C8,1523103,7
159Y1A0101,1523103,14
159Y1A0102,1523103,19
159Y1A0103,1523103,16
159Y1A0104,1523103,15
159Y1A0105,1523103,4
159Y1A0106,1523103,12
159Y1A0108,1523103,25
159Y1A0109,1523103,6
159Y1A0110,1523103,17
159Y1A0111,1523103,13
159Y1A0112,1523103,18
159Y1A0113,1523103,21
159Y1A0114,1523103,18
159Y1A0115,1523103,23
159Y1A0116,1523103,23
159Y1A0117,1523103,22
159Y1A0118,1523103,9
159Y1A0119,1523103,13
159Y1A0121,1523103,20
159Y1A0122,1523103,15
159Y1A0123,1523103,23
159Y1A0124,1523103,9
159Y1A0125,1523103,18
159Y1A0126,1523103,26
159Y1A0129,1523103,10
159Y1A0130,1523103,27
159Y1A0131,1523103,19
159Y1A0132,1523103,15
159Y1A0133,1523103,16
159Y1A0134,1523103,2
159Y1A0135,1523103,20
159Y1A0136,1523103,30
159Y1A0137,1523103,18
159Y1A0138,1523103,25
159Y1A0139,1523103,23
159Y1A0140,1523103,21
159Y1A0141,1523103,18
159Y1A0142,1523103,21
159Y1A0143,1523103,22
159Y1A0144,1523103,15
159Y1A0145,1523103,9
159Y1A0146,1523103,18
159Y1A0147,1523103,10
159Y1A0148,1523103,21
159Y1A0149,1523103,9
159Y1A0150,1523103,19
159Y1A0151,1523103,20
159Y1A0152,1523103,21
159Y1A0153,1523103,10
159Y1A0154,1523103,28
159Y1A0155,1523103,26
159Y1A0156,1523103,21
159Y1A0157,1523103,16
159Y1A0159,1523103,19
159Y1A0160,1523103,20
159Y1A0161,1523103,9
159Y1A0162,1523103,9
159Y1A0163,1523103,15
159Y1A0164,1523103,23
159Y1A0165,1523103,13
159Y1A0166,1523103,19
159Y1A0167,1523103,18
159Y1A0168,1523103,22
159Y1A0169,1523103,25
159Y1A0170,1523103,26
159Y1A0171,1523103,9
159Y1A0172,1523103,26
159Y1A0173,1523103,13
159Y1A0174,1523103,21
159Y1A0175,1523103,21
159Y1A0176,1523103,13
159Y1A0177,1523103,16
159Y1A0178,1523103,10
159Y1A0179,1523103,13
159Y1A0180,1523103,24
159Y1A0181,1523103,25
159Y1A0182,1523103,4
159Y1A0183,1523103,26
159Y1A0185,1523103,12
159Y1A0186,1523103,19
159Y1A0187,1523103,9
159Y1A0188,1523103,27
159Y1A0189,1523103,30
159Y1A0190,1523103,23
159Y1A0191,1523103,24
159Y1A0192,1523103,6
159Y1A0193,1523103,16
159Y1A0194,1523103,11
159Y1A0195,1523103,8
159Y1A0196,1523103,28
159Y1A0197,1523103,1
159Y1A0198,1523103,17
159Y1A0199,1523103,23
159Y1A01A0,1523103,22
159Y1A01A1,1523103,23
159Y1A01A2,1523103,28
159Y1A01A3,1523103,29
159Y1A01A4,1523103,13
159Y1A01A5,1523103,29
159Y1A01A6,1523103,23
159Y1A01A7,1523103,27
159Y1A01A8,1523103,16
159Y1A01A9,1523103,16
159Y1A01B0,1523103,27
159Y1A01B1,1523103,10
159Y1A01B2,1523103,29
159Y1A01B3,1523103,11
159Y1A01B4,1523103,24
159Y1A01B5,1523103,16
159Y1A01B6,1523103,28
159Y1A01B7,1523103,22
159Y1A01B8,1523103,28
159Y1A01B9,1523103,7
159Y1A01C0,1523103,20
159Y1A01C1,1523103,30
159Y1A01C2,1523103,22
159Y1A01C3,1523103,28
159Y1A01C4,1523103,26
159Y1A01C5,1523103,10
159Y1A01C6,1523103,17
159Y1A01C7,1523103,27
159Y1A01C8,1523103,13
159Y1A01C9,1523103,24
159Y1A01D0,1523103,12
159Y1A01D1,1523103,16
159Y1A01D2,1523103,18
159Y1A01D3,1523103,25
159Y1A01D4,1523103,13
159Y1A01D5,1523103,5
159Y1A01D6,1523103,23
159Y1A01D7,1523103,16
159Y1A01D8,1523103,24
159Y1A01D9,1523103,21
159Y1A01E1,1523103,24
159Y1A01E2,1523103,13
159Y1A01E3,1523103,15
159Y1A01E4,1523103,24
159Y1A01E5,1523103,24
159Y1A01E6,1523103,17
159Y1A01E7,1523103,18
159Y1A01E8,1523103,20
159Y1A01E9,1523103,17
159Y1A01F0,1523103,27
159Y1A01F1,1523103,17
159Y1A01F2,1523103,14
159Y1A01F3,1523103,27
159Y1A01F4,1523103,13
159Y1A01F5,1523103,27
159Y1A01F6,1523103,15
159Y1A01F7,1523103,24
159Y1A01F8,1523103,23
159Y1A01F9,1523103,20
159Y1A01G0,1523103,23
159Y1A01G1,1523103,15
159Y1A01G2,1523103,23
149Y1A0128,1524104,12
149Y1A0169,1524104,16
149Y1A0182,1524104,11
149Y1A01C8,1524104,4
159Y1A0101,1524104,13
159Y1A0102,1524104,22
159Y1A0103,1524104,14
159Y1A0104,1524104,19
159Y1A0105,1524104,11
159Y1A0106,1524104,10
159Y1A0108,1524104,22
159Y1A0109,1524104,16
159Y1A0110,1524104,17
159Y1A0111,1524104,12
159Y1A0112,1524104,16
159Y1A0113,1524104,17
159Y1A0114,1524104,17
159Y1A0115,1524104,22
159Y1A0116,1524104,19
159Y1A0117,1524104,24
159Y1A0118,1524104,11
159Y1A0119,1524104,18
159Y1A0121,1524104,15
159Y1A0122,1524104,11
159Y1A0123,1524104,21
159Y1A0124,1524104,14
159Y1A0125,1524104,20
159Y1A0126,1524104,20
159Y1A0129,1524104,7
159Y1A0130,1524104,25
159Y1A0131,1524104,17
159Y1A0132,1524104,21
159Y1A0133,1524104,19
159Y1A0134,1524104,14
159Y1A0135,1524104,22
159Y1A0136,1524104,25
159Y1A0137,1524104,16
159Y1A0138,1524104,21
159Y1A0139,1524104,18
159Y1A0140,1524104,17
159Y1A0141,1524104,18
159Y1A0142,1524104,23
159Y1A0143,1524104,16
159Y1A0144,1524104,11
159Y1A0145,1524104,10
159Y1A0146,1524104,16
159Y1A0147,1524104,11
159Y1A0148,1524104,17
159Y1A0149,1524104,18
159Y1A0150,1524104,19
159Y1A0151,1524104,21
159Y1A0152,1524104,24
159Y1A0153,1524104,9
159Y1A0154,1524104,24
159Y1A0155,1524104,18
159Y1A0156,1524104,24
159Y1A0157,1524104,19
159Y1A0159,1524104,19
159Y1A0160,1524104,21
159Y1A0161,1524104,19
159Y1A0162,1524104,9
159Y1A0163,1524104,15
159Y1A0164,1524104,19
159Y1A0165,1524104,14
159Y1A0166,1524104,16
159Y1A0167,1524104,18
159Y1A0168,1524104,19
159Y1A0169,1524104,23
159Y1A0170,1524104,18
159Y1A0171,1524104,13
159Y1A0172,1524104,19
159Y1A0173,1524104,17
159Y1A0174,1524104,18
159Y1A0175,1524104,23
159Y1A0176,1524104,21
159Y1A0177,1524104,16
159Y1A0178,1524104,18
159Y1A0179,1524104,14
159Y1A0180,1524104,20
159Y1A0181,1524104,25
159Y1A0182,1524104,14
159Y1A0183,1524104,26
159Y1A0185,1524104,16
159Y1A0186,1524104,20
159Y1A0187,1524104,16
159Y1A0188,1524104,18
159Y1A0189,1524104,23
159Y1A0190,1524104,20
159Y1A0191,1524104,20
159Y1A0192,1524104,11
159Y1A0193,1524104,19
159Y1A0194,1524104,20
159Y1A0195,1524104,19
159Y1A0196,1524104,19
159Y1A0197,1524104,15
159Y1A0198,1524104,24
159Y1A0199,1524104,22
159Y1A01A0,1524104,16
159Y1A01A1,1524104,21
159Y1A01A2,1524104,22
159Y1A01A3,1524104,22
159Y1A01A4,1524104,16
159Y1A01A5,1524104,23
159Y1A01A6,1524104,19
159Y1A01A7,1524104,16
159Y1A01A8,1524104,20
159Y1A01A9,1524104,22
159Y1A01B0,1524104,24
159Y1A01B1,1524104,17
159Y1A01B2,1524104,22
159Y1A01B3,1524104,16
159Y1A01B4,1524104,23
159Y1A01B5,1524104,19
159Y1A01B6,1524104,24
159Y1A01B7,1524104,23
159Y1A01B8,1524104,22
159Y1A01B9,1524104,9
159Y1A01C0,1524104,17
159Y1A01C1,1524104,20
159Y1A01C2,1524104,21
159Y1A01C3,1524104,23
159Y1A01C4,1524104,17
159Y1A01C5,1524104,11
159Y1A01C6,1524104,15
159Y1A01C7,1524104,26
159Y1A01C8,1524104,13
159Y1A01C9,1524104,18
159Y1A01D0,1524104,16
159Y1A01D1,1524104,20
159Y1A01D2,1524104,19
159Y1A01D3,1524104,26
159Y1A01D4,1524104,17
159Y1A01D5,1524104,15
159Y1A01D6,1524104,17
159Y1A01D7,1524104,20
159Y1A01D8,1524104,24
159Y1A01D9,1524104,23
159Y1A01E1,1524104,23
159Y1A01E2,1524104,20
159Y1A01E3,1524104,16
159Y1A01E4,1524104,22
159Y1A01E5,1524104,16
159Y1A01E6,1524104,19
159Y1A01E7,1524104,21
159Y1A01E8,1524104,20
159Y1A01E9,1524104,16
159Y1A01F0,1524104,24
159Y1A01F1,1524104,22
159Y1A01F2,1524104,15
159Y1A01F3,1524104,22
159Y1A01F4,1524104,20
159Y1A01F5,1524104,25
159Y1A01F6,1524104,15
159Y1A01F7,1524104,17
159Y1A01F8,1524104,21
159Y1A01F9,1524104,23
159Y1A01G0,1524104,22
159Y1A01G1,1524104,17
159Y1A01G2,1524104,19
149Y1A0128,1503105,17
149Y1A0169,1503105,15
149Y1A0182,1503105,14
149Y1A01C8,1503105,14
159Y1A0101,1503105,27
159Y1A0102,1503105,26
159Y1A0103,1503105,26
159Y1A0104,1503105,27
159Y1A0105,1503105,24
159Y1A0106,1503105,24
159Y1A0108,1503105,29
159Y1A0109,1503105,21
159Y1A0110,1503105,28
159Y1A0111,1503105,20
159Y1A0112,1503105,27
159Y1A0113,1503105,22
159Y1A0114,1503105,25
159Y1A0115,1503105,26
159Y1A0116,1503105,29
159Y1A0117,1503105,28
159Y1A0118,1503105,22
159Y1A0119,1503105,19
159Y1A0121,1503105,20
159Y1A0122,1503105,20
159Y1A0123,1503105,26
159Y1A0124,1503105,18
159Y1A0125,1503105,25
159Y1A0126,1503105,29
159Y1A0129,1503105,24
159Y1A0130,1503105,28
159Y1A0131,1503105,27
159Y1A0132,1503105,23
159Y1A0133,1503105,29
159Y1A0134,1503105,26
159Y1A0135,1503105,29
159Y1A0136,1503105,29
159Y1A0137,1503105,21
159Y1A0138,1503105,25
159Y1A0139,1503105,22
159Y1A0140,1503105,23
159Y1A0141,1503105,27
159Y1A0142,1503105,29
159Y1A0143,1503105,22
159Y1A0144,1503105,26
159Y1A0145,1503105,16
159Y1A0146,1503105,20
159Y1A0147,1503105,26
159Y1A0148,1503105,28
159Y1A0149,1503105,19
159Y1A0150,1503105,27
159Y1A0151,1503105,28
159Y1A0152,1503105,29
159Y1A0153,1503105,24
159Y1A0154,1503105,28
159Y1A0155,1503105,27
159Y1A0156,1503105,28
159Y1A0157,1503105,27
159Y1A0159,1503105,24
159Y1A0160,1503105,25
159Y1A0161,1503105,21
159Y1A0162,1503105,26
159Y1A0163,1503105,21
159Y1A0164,1503105,26
159Y1A0165,1503105,22
159Y1A0166,1503105,28
159Y1A0167,1503105,25
159Y1A0168,1503105,25
159Y1A0169,1503105,26
159Y1A0170,1503105,29
159Y1A0171,1503105,19
159Y1A0172,1503105,24
159Y1A0173,1503105,19
159Y1A0174,1503105,25
159Y1A0175,1503105,28
159Y1A0176,1503105,24
159Y1A0177,1503105,17
159Y1A0178,1503105,19
159Y1A0179,1503105,18
159Y1A0180,1503105,26
159Y1A0181,1503105,28
159Y1A0182,1503105,17
159Y1A0183,1503105,28
159Y1A0185,1503105,15
159Y1A0186,1503105,27
159Y1A0187,1503105,24
159Y1A0188,1503105,27
159Y1A0189,1503105,29
159Y1A0190,1503105,27
159Y1A0191,1503105,26
159Y1A0192,1503105,18
159Y1A0193,1503105,27
159Y1A0194,1503105,27
159Y1A0195,1503105,17
159Y1A0196,1503105,25
159Y1A0197,1503105,18
159Y1A0198,1503105,22
159Y1A0199,1503105,28
159Y1A01A0,1503105,29
159Y1A01A1,1503105,24
159Y1A01A2,1503105,26
159Y1A01A3,1503105,29
159Y1A01A4,1503105,17
159Y1A01A5,1503105,28
159Y1A01A6,1503105,28
159Y1A01A7,1503105,27
159Y1A01A8,1503105,26
159Y1A01A9,1503105,23
159Y1A01B0,1503105,30
159Y1A01B1,1503105,19
159Y1A01B2,1503105,24
159Y1A01B3,1503105,24
159Y1A01B4,1503105,29
159Y1A01B5,1503105,22
159Y1A01B6,1503105,29
159Y1A01B7,1503105,25
159Y1A01B8,1503105,28
159Y1A01B9,1503105,21
159Y1A01C0,1503105,27
159Y1A01C1,1503105,23
159Y1A01C2,1503105,27
159Y1A01C3,1503105,27
159Y1A01C4,1503105,22
159Y1A01C5,1503105,22
159Y1A01C6,1503105,25
159Y1A01C7,1503105,27
159Y1A01C8,1503105,17
159Y1A01C9,1503105,25
159Y1A01D0,1503105,19
159Y1A01D1,1503105,26
159Y1A01D2,1503105,16
159Y1A01D3,1503105,22
159Y1A01D4,1503105,19
159Y1A01D5,1503105,17
159Y1A01D6,1503105,19
159Y1A01D7,1503105,18
159Y1A01D8,1503105,27
159Y1A01D9,1503105,24
159Y1A01E1,1503105,25
159Y1A01E2,1503105,17
159Y1A01E3,1503105,18
159Y1A01E4,1503105,27
159Y1A01E5,1503105,18
159Y1A01E6,1503105,21
159Y1A01E7,1503105,17
159Y1A01E8,1503105,24
159Y1A01E9,1503105,21
159Y1A01F0,1503105,24
159Y1A01F1,1503105,23
159Y1A01F2,1503105,23
159Y1A01F3,1503105,27
159Y1A01F4,1503105,16
159Y1A01F5,1503105,26
159Y1A01F6,1503105,21
159Y1A01F7,1503105,24
159Y1A01F8,1503105,26
159Y1A01F9,1503105,27
159Y1A01G0,1503105,23
159Y1A01G1,1503105,24
159Y1A01G2,1503105,26
149Y1A0128,1525106,12
149Y1A0169,1525106,17
149Y1A0182,1525106,12
149Y1A01C8,1525106,15
159Y1A0101,1525106,20
159Y1A0102,1525106,24
159Y1A0103,1525106,16
159Y1A0104,1525106,19
159Y1A0105,1525106,17
159Y1A0106,1525106,20
159Y1A0108,1525106,21
159Y1A0109,1525106,17
159Y1A0110,1525106,20
159Y1A0111,1525106,15
159Y1A0112,1525106,18
159Y1A0113,1525106,23
159Y1A0114,1525106,24
159Y1A0115,1525106,22
159Y1A0116,1525106,25
159Y1A0117,1525106,26
159Y1A0118,1525106,6
159Y1A0119,1525106,20
159Y1A0121,1525106,23
159Y1A0122,1525106,20
159Y1A0123,1525106,25
159Y1A0124,1525106,10
159Y1A0125,1525106,22
159Y1A0126,1525106,26
159Y1A0129,1525106,2
159Y1A0130,1525106,26
159Y1A0131,1525106,25
159Y1A0132,1525106,14
159Y1A0133,1525106,22
159Y1A0134,1525106,8
159Y1A0135,1525106,24
159Y1A0136,1525106,27
159Y1A0137,1525106,19
159Y1A0138,1525106,25
159Y1A0139,1525106,24
159Y1A0140,1525106,18
159Y1A0141,1525106,15
159Y1A0142,1525106,24
159Y1A0143,1525106,20
159Y1A0144,1525106,20
159Y1A0145,1525106,6
159Y1A0146,1525106,18
159Y1A0147,1525106,6
159Y1A0148,1525106,20
159Y1A0149,1525106,10
159Y1A0150,1525106,13
159Y1A0151,1525106,24
159Y1A0152,1525106,25
159Y1A0153,1525106,16
159Y1A0154,1525106,26
159Y1A0155,1525106,26
159Y1A0156,1525106,25
159Y1A0157,1525106,25
159Y1A0159,1525106,19
159Y1A0160,1525106,19
159Y1A0161,1525106,10
159Y1A0162,1525106,18
159Y1A0163,1525106,18
159Y1A0164,1525106,26
159Y1A0165,1525106,12
159Y1A0166,1525106,23
159Y1A0167,1525106,18
159Y1A0168,1525106,23
159Y1A0169,1525106,18
159Y1A0170,1525106,22
159Y1A0171,1525106,7
159Y1A0172,1525106,17
159Y1A0173,1525106,7
159Y1A0174,1525106,7
159Y1A0175,1525106,24
159Y1A0176,1525106,23
159Y1A0177,1525106,11
159Y1A0178,1525106,11
159Y1A0179,1525106,13
159Y1A0180,1525106,19
159Y1A0181,1525106,24
159Y1A0182,1525106,0
159Y1A0183,1525106,25
159Y1A0185,1525106,11
159Y1A0186,1525106,23
159Y1A0187,1525106,17
159Y1A0188,1525106,21
159Y1A0189,1525106,23
159Y1A0190,1525106,18
159Y1A0191,1525106,17
159Y1A0192,1525106,9
159Y1A0193,1525106,18
159Y1A0194,1525106,9
159Y1A0195,1525106,4
159Y1A0196,1525106,27
159Y1A0197,1525106,12
159Y1A0198,1525106,20
159Y1A0199,1525106,20
159Y1A01A0,1525106,19
159Y1A01A1,1525106,19
159Y1A01A2,1525106,22
159Y1A01A3,1525106,24
159Y1A01A4,1525106,11
159Y1A01A5,1525106,22
159Y1A01A6,1525106,20
159Y1A01A7,1525106,20
159Y1A01A8,1525106,19
159Y1A01A9,1525106,21
159Y1A01B0,1525106,23
159Y1A01B1,1525106,8
159Y1A01B2,1525106,22
159Y1A01B3,1525106,16
159Y1A01B4,1525106,21
159Y1A01B5,1525106,4
159Y1A01B6,1525106,26
159Y1A01B7,1525106,21
159Y1A01B8,1525106,21
159Y1A01B9,1525106,4
159Y1A01C0,1525106,19
159Y1A01C1,1525106,22
159Y1A01C2,1525106,21
159Y1A01C3,1525106,22
159Y1A01C4,1525106,21
159Y1A01C5,1525106,8
159Y1A01C6,1525106,17
159Y1A01C7,1525106,26
159Y1A01C8,1525106,17
159Y1A01C9,1525106,20
159Y1A01D0,1525106,21
159Y1A01D1,1525106,23
159Y1A01D2,1525106,6
159Y1A01D3,1525106,25
159Y1A01D4,1525106,19
159Y1A01D5,1525106,6
159Y1A01D6,1525106,15
159Y1A01D7,1525106,18
159Y1A01D8,1525106,25
159Y1A01D9,1525106,20
159Y1A01E1,1525106,24
159Y1A01E2,1525106,16
159Y1A01E3,1525106,17
159Y1A01E4,1525106,21
159Y1A01E5,1525106,19
159Y1A01E6,1525106,17
159Y1A01E7,1525106,18
159Y1A01E8,1525106,15
159Y1A01E9,1525106,21
159Y1A01F0,1525106,23
159Y1A01F1,1525106,21
159Y1A01F2,1525106,18
159Y1A01F3,1525106,24
159Y1A01F4,1525106,16
159Y1A01F5,1525106,23
159Y1A01F6,1525106,11
159Y1A01F7,1525106,26
159Y1A01F8,1525106,25
159Y1A01F9,1525106,23
159Y1A01G0,1525106,21
159Y1A01G1,1525106,24
159Y1A01G2,1525106,21
149Y1A0128,1599107,41
149Y1A0169,1599107,41
149Y1A0182,1599107,42
149Y1A01C8,1599107,41
159Y1A0101,1599107,47
159Y1A0102,1599107,47
159Y1A0103,1599107,44
159Y1A0104,1599107,46
159Y1A0105,1599107,44
159Y1A0106,1599107,43
159Y1A0108,1599107,48
159Y1A0109,1599107,43
159Y1A0110,1599107,47
159Y1A0111,1599107,42
159Y1A0112,1599107,42
159Y1A0113,1599107,43
