HTNO,SUBCODE,IM
159Y1A01A8,1501801,20
159Y1A01A9,1501801,18
159Y1A01B0,1501801,27
159Y1A01B1,1501801,21
159Y1A01B2,1501801,28
159Y1A01B3,1501801,16
159Y1A01B4,1501801,27
159Y1A01B5,1501801,16
159Y1A01B6,1501801,29
159Y1A01B7,1501801,15
159Y1A01B8,1501801,17
159Y1A01B9,1501801,3
159Y1A01C0,1501801,15
159Y1A01C1,1501801,29
159Y1A01C2,1501801,18
159Y1A01C3,1501801,27
159Y1A01C4,1501801,25
159Y1A01C5,1501801,6
159Y1A01C6,1501801,10
159Y1A01C7,1501801,25
159Y1A01C8,1501801,18
159Y1A01C9,1501801,15
159Y1A01D0,1501801,17
159Y1A01D1,1501801,16
159Y1A01D2,1501801,24
159Y1A01D3,1501801,22
159Y1A01D5,1501801,21
159Y1A01D6,1501801,21
159Y1A01D7,1501801,4
159Y1A01D8,1501801,23
159Y1A01D9,1501801,21
159Y1A01E2,1501801,19
159Y1A01E3,1501801,12
159Y1A01E4,1501801,29
159Y1A01E5,1501801,21
159Y1A01E6,1501801,23
159Y1A01E7,1501801,13
159Y1A01E8,1501801,21
159Y1A01E9,1501801,18
159Y1A01F0,1501801,20
159Y1A01F1,1501801,17
159Y1A01F2,1501801,15
159Y1A01F3,1501801,18
159Y1A01F4,1501801,14
159Y1A01F5,1501801,26
159Y1A01F6,1501801,17
159Y1A01F7,1501801,24
159Y1A01F8,1501801,17
159Y1A01F9,1501801,23
159Y1A01G0,1501801,14
159Y1A01G1,1501801,23
159Y1A01G2,1501801,22
169Y5A0101,1501801,23
169Y5A0102,1501801,27
169Y5A0103,1501801,16
169Y5A0104,1501801,17
169Y5A0105,1501801,18
169Y5A0106,1501801,17
169Y5A0107,1501801,21
169Y5A0108,1501801,21
169Y5A0109,1501801,24
169Y5A0110,1501801,27
169Y5A0111,1501801,15
169Y5A0113,1501801,24
169Y5A0114,1501801,28
169Y5A0115,1501801,27
169Y5A0116,1501801,24
169Y5A0117,1501801,29
169Y5A0118,1501801,23
169Y5A0119,1501801,26
169Y5A0120,1501801,21
169Y5A0121,1501801,23
169Y5A0122,1501801,29
169Y5A0123,1501801,15
169Y5A0124,1501801,27
169Y5A0125,1501801,26
169Y5A0126,1501801,26
169Y5A0127,1501801,26
169Y5A0128,1501801,15
169Y5A0129,1501801,24
169Y5A0130,1501801,26
169Y5A0131,1501801,25
169Y5A0132,1501801,24
169Y5A0133,1501801,18
169Y5A0134,1501801,29
169Y5A0135,1501801,28
169Y5A0136,1501801,26
169Y5A0137,1501801,22
169Y5A0138,1501801,23
169Y5A0139,1501801,26
169Y5A0140,1501801,25
169Y5A0141,1501801,21
169Y5A0142,1501801,27
169Y5A0143,1501801,27
169Y5A0144,1501801,19
169Y5A0145,1501801,27
169Y5A0146,1501801,28
169Y5A0147,1501801,22
169Y5A0148,1501801,24
169Y5A0149,1501801,25
169Y5A0150,1501801,21
169Y5A0151,1501801,27
169Y5A0152,1501801,24
169Y5A0153,1501801,24
169Y5A0154,1501801,26
169Y5A0155,1501801,26
169Y5A0156,1501801,26
169Y5A0157,1501801,26
169Y5A0158,1501801,24
169Y5A0159,1501801,26
169Y5A0160,1501801,26
169Y5A0161,1501801,22
169Y5A0162,1501801,24
169Y5A0163,1501801,28
169Y5A0164,1501801,22
169Y5A0165,1501801,20
149Y1A0103,1501802,13
149Y1A0169,1501802,0
149Y1A0182,1501802,0
149Y1A01D0,1501802,7
149Y1A01D1,1501802,12
159Y1A0101,1501802,29
159Y1A0102,1501802,22
159Y1A0103,1501802,24
159Y1A0104,1501802,18
159Y1A0105,1501802,18
159Y1A0106,1501802,26
159Y1A0108,1501802,21
159Y1A0109,1501802,14
159Y1A0110,1501802,30
159Y1A0111,1501802,10
159Y1A0112,1501802,19
159Y1A0113,1501802,29
159Y1A0114,1501802,30
159Y1A0115,1501802,22
159Y1A0116,1501802,28
159Y1A0117,1501802,28
159Y1A0118,1501802,19
159Y1A0119,1501802,14
159Y1A0121,1501802,21
159Y1A0122,1501802,9
159Y1A0123,1501802,28
159Y1A0124,1501802,19
159Y1A0125,1501802,28
159Y1A0126,1501802,29
159Y1A0129,1501802,19
159Y1A0130,1501802,26
159Y1A0131,1501802,27
159Y1A0132,1501802,16
159Y1A0133,1501802,29
159Y1A0134,1501802,26
159Y1A0135,1501802,25
159Y1A0136,1501802,30
159Y1A0137,1501802,17
159Y1A0138,1501802,22
159Y1A0139,1501802,25
159Y1A0140,1501802,20
159Y1A0141,1501802,26
159Y1A0142,1501802,25
159Y1A0143,1501802,26
159Y1A0144,1501802,30
159Y1A0145,1501802,22
159Y1A0146,1501802,27
159Y1A0148,1501802,30
159Y1A0150,1501802,29
159Y1A0151,1501802,28
159Y1A0152,1501802,23
159Y1A0153,1501802,14
159Y1A0154,1501802,29
159Y1A0155,1501802,27
159Y1A0156,1501802,27
159Y1A0157,1501802,23
159Y1A0159,1501802,30
159Y1A0160,1501802,21
159Y1A0161,1501802,19
159Y1A0162,1501802,26
159Y1A0163,1501802,20
159Y1A0164,1501802,30
159Y1A0165,1501802,22
159Y1A0166,1501802,29
159Y1A0167,1501802,26
159Y1A0168,1501802,28
159Y1A0169,1501802,30
159Y1A0170,1501802,30
159Y1A0171,1501802,4
159Y1A0172,1501802,16
159Y1A0174,1501802,27
159Y1A0175,1501802,21
159Y1A0176,1501802,24
159Y1A0177,1501802,20
159Y1A0178,1501802,21
159Y1A0179,1501802,19
159Y1A0180,1501802,29
159Y1A0181,1501802,30
159Y1A0183,1501802,30
159Y1A0185,1501802,0
159Y1A0186,1501802,26
159Y1A0187,1501802,19
159Y1A0188,1501802,26
159Y1A0189,1501802,24
159Y1A0190,1501802,24
159Y1A0191,1501802,29
159Y1A0192,1501802,26
159Y1A0193,1501802,30
159Y1A0194,1501802,30
159Y1A0195,1501802,20
159Y1A0196,1501802,30
159Y1A0197,1501802,12
159Y1A0198,1501802,20
159Y1A0199,1501802,28
159Y1A01A0,1501802,30
159Y1A01A1,1501802,30
159Y1A01A2,1501802,28
159Y1A01A3,1501802,30
159Y1A01A4,1501802,26
159Y1A01A5,1501802,27
159Y1A01A6,1501802,27
159Y1A01A7,1501802,30
159Y1A01A8,1501802,19
159Y1A01A9,1501802,21
159Y1A01B0,1501802,29
159Y1A01B1,1501802,22
159Y1A01B2,1501802,26
159Y1A01B3,1501802,19
159Y1A01B4,1501802,24
159Y1A01B5,1501802,16
159Y1A01B6,1501802,24
159Y1A01B7,1501802,24
159Y1A01B8,1501802,22
159Y1A01B9,1501802,8
159Y1A01C0,1501802,16
159Y1A01C1,1501802,24
159Y1A01C2,1501802,22
159Y1A01C3,1501802,25
159Y1A01C4,1501802,24
159Y1A01C5,1501802,4
159Y1A01C6,1501802,16
159Y1A01C7,1501802,24
159Y1A01C8,1501802,17
159Y1A01C9,1501802,18
159Y1A01D0,1501802,17
159Y1A01D1,1501802,23
159Y1A01D2,1501802,23
159Y1A01D3,1501802,24
159Y1A01D5,1501802,17
159Y1A01D6,1501802,23
159Y1A01D7,1501802,0
159Y1A01D8,1501802,24
159Y1A01D9,1501802,18
159Y1A01E2,1501802,19
159Y1A01E3,1501802,8
159Y1A01E4,1501802,28
159Y1A01E5,1501802,23
159Y1A01E6,1501802,23
159Y1A01E7,1501802,0
159Y1A01E8,1501802,24
159Y1A01E9,1501802,27
159Y1A01F0,1501802,19
159Y1A01F1,1501802,20
159Y1A01F2,1501802,12
159Y1A01F3,1501802,24
159Y1A01F4,1501802,20
159Y1A01F5,1501802,26
159Y1A01F6,1501802,21
159Y1A01F7,1501802,24
159Y1A01F8,1501802,21
159Y1A01F9,1501802,21
159Y1A01G0,1501802,21
159Y1A01G1,1501802,25
159Y1A01G2,1501802,24
169Y5A0101,1501802,26
169Y5A0102,1501802,26
169Y5A0103,1501802,23
169Y5A0104,1501802,24
169Y5A0105,1501802,26
169Y5A0106,1501802,23
169Y5A0107,1501802,21
169Y5A0108,1501802,27
169Y5A0109,1501802,26
169Y5A0110,1501802,25
169Y5A0111,1501802,18
169Y5A0113,1501802,23
169Y5A0114,1501802,24
169Y5A0115,1501802,27
169Y5A0116,1501802,25
169Y5A0117,1501802,28
169Y5A0118,1501802,22
169Y5A0119,1501802,27
169Y5A0120,1501802,24
169Y5A0121,1501802,21
169Y5A0122,1501802,22
169Y5A0123,1501802,23
169Y5A0124,1501802,29
169Y5A0125,1501802,27
169Y5A0126,1501802,26
169Y5A0127,1501802,26
169Y5A0128,1501802,20
169Y5A0129,1501802,22
169Y5A0130,1501802,24
169Y5A0131,1501802,26
169Y5A0132,1501802,19
169Y5A0133,1501802,22
169Y5A0134,1501802,25
169Y5A0135,1501802,25
169Y5A0136,1501802,28
169Y5A0137,1501802,22
169Y5A0138,1501802,26
169Y5A0139,1501802,26
169Y5A0140,1501802,27
169Y5A0141,1501802,26
169Y5A0142,1501802,24
169Y5A0143,1501802,26
169Y5A0144,1501802,23
169Y5A0145,1501802,27
169Y5A0146,1501802,26
169Y5A0147,1501802,25
169Y5A0148,1501802,24
169Y5A0149,1501802,25
169Y5A0150,1501802,20
169Y5A0151,1501802,26
169Y5A0152,1501802,16
169Y5A0153,1501802,21
169Y5A0154,1501802,26
169Y5A0155,1501802,28
169Y5A0156,1501802,25
169Y5A0157,1501802,20
169Y5A0158,1501802,25
169Y5A0159,1501802,23
169Y5A0160,1501802,25
169Y5A0161,1501802,24
169Y5A0162,1501802,26
169Y5A0163,1501802,25
169Y5A0164,1501802,23
169Y5A0165,1501802,19
149Y1A0103,1501803,9
149Y1A0169,1501803,0
149Y1A0182,1501803,0
149Y1A01D0,1501803,10
149Y1A01D1,1501803,7
159Y1A0101,1501803,24
159Y1A0102,1501803,20
159Y1A0103,1501803,20
159Y1A0104,1501803,14
159Y1A0105,1501803,15
159Y1A0106,1501803,16
159Y1A0108,1501803,17
159Y1A0109,1501803,8
159Y1A0110,1501803,21
159Y1A0111,1501803,18
159Y1A0112,1501803,16
159Y1A0113,1501803,23
159Y1A0114,1501803,20
159Y1A0115,1501803,21
159Y1A0116,1501803,21
159Y1A0117,1501803,15
159Y1A0118,1501803,15
159Y1A0119,1501803,10
159Y1A0121,1501803,20
159Y1A0122,1501803,15
159Y1A0123,1501803,23
159Y1A0124,1501803,15
159Y1A0125,1501803,21
159Y1A0126,1501803,26
159Y1A0129,1501803,15
159Y1A0130,1501803,17
159Y1A0131,1501803,23
159Y1A0132,1501803,19
159Y1A0133,1501803,22
159Y1A0134,1501803,16
159Y1A0135,1501803,16
159Y1A0136,1501803,30
159Y1A0137,1501803,17
159Y1A0138,1501803,15
159Y1A0139,1501803,16
159Y1A0140,1501803,14
159Y1A0141,1501803,15
159Y1A0142,1501803,21
159Y1A0143,1501803,19
159Y1A0144,1501803,19
159Y1A0145,1501803,16
159Y1A0146,1501803,16
159Y1A0148,1501803,21
159Y1A0150,1501803,19
159Y1A0151,1501803,21
159Y1A0152,1501803,19
159Y1A0153,1501803,11
159Y1A0154,1501803,22
159Y1A0155,1501803,20
159Y1A0156,1501803,21
159Y1A0157,1501803,16
159Y1A0159,1501803,24
159Y1A0160,1501803,15
159Y1A0161,1501803,14
159Y1A0162,1501803,17
159Y1A0163,1501803,16
159Y1A0164,1501803,26
159Y1A0165,1501803,16
159Y1A0166,1501803,23
159Y1A0167,1501803,19
159Y1A0168,1501803,22
159Y1A0169,1501803,23
159Y1A0170,1501803,26
159Y1A0171,1501803,5
159Y1A0172,1501803,16
159Y1A0174,1501803,11
159Y1A0175,1501803,17
159Y1A0176,1501803,13
159Y1A0177,1501803,7
159Y1A0178,1501803,13
159Y1A0179,1501803,12
159Y1A0180,1501803,22
159Y1A0181,1501803,21
159Y1A0183,1501803,18
159Y1A0185,1501803,0
159Y1A0186,1501803,19
159Y1A0187,1501803,17
159Y1A0188,1501803,19
159Y1A0189,1501803,22
159Y1A0190,1501803,20
159Y1A0191,1501803,25
159Y1A0192,1501803,12
159Y1A0193,1501803,23
159Y1A0194,1501803,26
159Y1A0195,1501803,8
159Y1A0196,1501803,25
159Y1A0197,1501803,11
159Y1A0198,1501803,18
159Y1A0199,1501803,18
159Y1A01A0,1501803,19
159Y1A01A1,1501803,24
159Y1A01A2,1501803,21
159Y1A01A3,1501803,23
159Y1A01A4,1501803,17
159Y1A01A5,1501803,23
159Y1A01A6,1501803,20
159Y1A01A7,1501803,26
159Y1A01A8,1501803,18
159Y1A01A9,1501803,17
159Y1A01B0,1501803,23
159Y1A01B1,1501803,11
159Y1A01B2,1501803,26
159Y1A01B3,1501803,11
159Y1A01B4,1501803,22
159Y1A01B5,1501803,13
159Y1A01B6,1501803,24
159Y1A01B7,1501803,17
159Y1A01B8,1501803,19
159Y1A01B9,1501803,5
159Y1A01C0,1501803,23
159Y1A01C1,1501803,20
159Y1A01C2,1501803,22
159Y1A01C3,1501803,22
159Y1A01C4,1501803,26
159Y1A01C5,1501803,7
159Y1A01C6,1501803,24
159Y1A01C7,1501803,26
159Y1A01C8,1501803,20
159Y1A01C9,1501803,17
159Y1A01D0,1501803,13
159Y1A01D1,1501803,19
159Y1A01D2,1501803,19
159Y1A01D3,1501803,22
159Y1A01D5,1501803,14
159Y1A01D6,1501803,21
159Y1A01D7,1501803,3
159Y1A01D8,1501803,23
159Y1A01D9,1501803,18
159Y1A01E2,1501803,15
159Y1A01E3,1501803,10
159Y1A01E4,1501803,29
159Y1A01E5,1501803,17
159Y1A01E6,1501803,19
159Y1A01E7,1501803,8
159Y1A01E8,1501803,22
159Y1A01E9,1501803,20
159Y1A01F0,1501803,13
159Y1A01F1,1501803,17
159Y1A01F2,1501803,13
159Y1A01F3,1501803,24
159Y1A01F4,1501803,17
159Y1A01F5,1501803,21
159Y1A01F6,1501803,15
159Y1A01F7,1501803,18
159Y1A01F8,1501803,19
159Y1A01F9,1501803,21
159Y1A01G0,1501803,15
159Y1A01G1,1501803,14
159Y1A01G2,1501803,17
169Y5A0101,1501803,19
169Y5A0102,1501803,21
169Y5A0103,1501803,19
169Y5A0104,1501803,21
169Y5A0105,1501803,21
169Y5A0106,1501803,21
169Y5A0107,1501803,21
169Y5A0108,1501803,25
169Y5A0109,1501803,22
169Y5A0110,1501803,23
169Y5A0111,1501803,23
169Y5A0113,1501803,23
169Y5A0114,1501803,24
169Y5A0115,1501803,28
169Y5A0116,1501803,24
169Y5A0117,1501803,28
169Y5A0118,1501803,20
169Y5A0119,1501803,26
169Y5A0120,1501803,24
169Y5A0121,1501803,22
169Y5A0122,1501803,26
169Y5A0123,1501803,17
169Y5A0124,1501803,27
169Y5A0125,1501803,26
169Y5A0126,1501803,26
169Y5A0127,1501803,27
169Y5A0128,1501803,18
169Y5A0129,1501803,20
169Y5A0130,1501803,22
169Y5A0131,1501803,22
169Y5A0132,1501803,25
169Y5A0133,1501803,13
169Y5A0134,1501803,24
169Y5A0135,1501803,26
169Y5A0136,1501803,25
169Y5A0137,1501803,20
169Y5A0138,1501803,20
169Y5A0139,1501803,24
169Y5A0140,1501803,22
169Y5A0141,1501803,27
169Y5A0142,1501803,25
169Y5A0143,1501803,27
169Y5A0144,1501803,20
169Y5A0145,1501803,26
169Y5A0146,1501803,26
169Y5A0147,1501803,22
169Y5A0148,1501803,27
169Y5A0149,1501803,27
169Y5A0150,1501803,21
169Y5A0151,1501803,24
169Y5A0152,1501803,18
169Y5A0153,1501803,12
169Y5A0154,1501803,24
169Y5A0155,1501803,29
169Y5A0156,1501803,24
169Y5A0157,1501803,21
169Y5A0158,1501803,27
169Y5A0159,1501803,22
169Y5A0160,1501803,23
169Y5A0161,1501803,22
169Y5A0162,1501803,23
169Y5A0163,1501803,26
169Y5A0164,1501803,27
169Y5A0165,1501803,14
149Y1A0103,1501806,10
149Y1A0169,1501806,0
149Y1A0182,1501806,0
149Y1A01D0,1501806,15
149Y1A01D1,1501806,10
159Y1A0101,1501806,29
159Y1A0102,1501806,22
159Y1A0103,1501806,18
159Y1A0104,1501806,12
159Y1A0105,1501806,21
159Y1A0106,1501806,16
159Y1A0108,1501806,19
159Y1A0109,1501806,12
159Y1A0110,1501806,23
159Y1A0111,1501806,16
159Y1A0112,1501806,16
159Y1A0113,1501806,25
159Y1A0114,1501806,23
159Y1A0115,1501806,21
159Y1A0116,1501806,28
159Y1A0117,1501806,26
159Y1A0118,1501806,15
159Y1A0119,1501806,14
159Y1A0121,1501806,24
159Y1A0122,1501806,16
159Y1A0123,1501806,23
159Y1A0124,1501806,18
159Y1A0125,1501806,27
159Y1A0126,1501806,30
159Y1A0129,1501806,20
159Y1A0130,1501806,24
159Y1A0131,1501806,22
159Y1A0132,1501806,23
159Y1A0133,1501806,21
159Y1A0134,1501806,16
159Y1A0135,1501806,19
159Y1A0136,1501806,30
159Y1A0137,1501806,13
159Y1A0138,1501806,15
159Y1A0139,1501806,24
159Y1A0140,1501806,20
159Y1A0141,1501806,22
159Y1A0142,1501806,22
159Y1A0143,1501806,25
159Y1A0144,1501806,26
159Y1A0145,1501806,16
159Y1A0146,1501806,21
159Y1A0148,1501806,28
159Y1A0150,1501806,23
159Y1A0151,1501806,28
159Y1A0152,1501806,23
159Y1A0153,1501806,14
159Y1A0154,1501806,28
159Y1A0155,1501806,26
159Y1A0156,1501806,28
159Y1A0157,1501806,26
159Y1A0159,1501806,28
159Y1A0160,1501806,18
159Y1A0161,1501806,24
159Y1A0162,1501806,24
159Y1A0163,1501806,15
159Y1A0164,1501806,30
159Y1A0165,1501806,21
159Y1A0166,1501806,28
159Y1A0167,1501806,27
159Y1A0168,1501806,25
159Y1A0169,1501806,25
159Y1A0170,1501806,30
159Y1A0171,1501806,0
159Y1A0172,1501806,26
159Y1A0174,1501806,20
159Y1A0175,1501806,23
159Y1A0176,1501806,23
159Y1A0177,1501806,23
159Y1A0178,1501806,20
159Y1A0179,1501806,16
159Y1A0180,1501806,29
159Y1A0181,1501806,22
159Y1A0183,1501806,27
159Y1A0185,1501806,0
159Y1A0186,1501806,29
159Y1A0187,1501806,17
159Y1A0188,1501806,29
159Y1A0189,1501806,28
159Y1A0190,1501806,19
159Y1A0191,1501806,30
159Y1A0192,1501806,20
159Y1A0193,1501806,30
159Y1A0194,1501806,27
159Y1A0195,1501806,21
159Y1A0196,1501806,29
159Y1A0197,1501806,0
159Y1A0198,1501806,16
159Y1A0199,1501806,21
159Y1A01A0,1501806,29
159Y1A01A1,1501806,24
159Y1A01A2,1501806,21
159Y1A01A3,1501806,29
159Y1A01A4,1501806,20
159Y1A01A5,1501806,29
159Y1A01A6,1501806,26
159Y1A01A7,1501806,29
159Y1A01A8,1501806,28
159Y1A01A9,1501806,21
159Y1A01B0,1501806,25
159Y1A01B1,1501806,20
159Y1A01B2,1501806,29
159Y1A01B3,1501806,17
159Y1A01B4,1501806,27
159Y1A01B5,1501806,22
159Y1A01B6,1501806,28
159Y1A01B7,1501806,27
159Y1A01B8,1501806,24
159Y1A01B9,1501806,14
159Y1A01C0,1501806,22
159Y1A01C1,1501806,28
159Y1A01C2,1501806,24
159Y1A01C3,1501806,29
159Y1A01C4,1501806,29
159Y1A01C5,1501806,5
159Y1A01C6,1501806,16
159Y1A01C7,1501806,29
159Y1A01C8,1501806,20
159Y1A01C9,1501806,15
159Y1A01D0,1501806,18
159Y1A01D1,1501806,19
159Y1A01D2,1501806,25
159Y1A01D3,1501806,26
159Y1A01D5,1501806,19
159Y1A01D6,1501806,27
159Y1A01D7,1501806,0
159Y1A01D8,1501806,28
159Y1A01D9,1501806,24
159Y1A01E2,1501806,20
159Y1A01E3,1501806,0
159Y1A01E4,1501806,30
159Y1A01E5,1501806,23
159Y1A01E6,1501806,23
159Y1A01E7,1501806,0
159Y1A01E8,1501806,27
159Y1A01E9,1501806,18
159Y1A01F0,1501806,20
159Y1A01F1,1501806,18
159Y1A01F2,1501806,19
159Y1A01F3,1501806,29
159Y1A01F4,1501806,14
159Y1A01F5,1501806,29
159Y1A01F6,1501806,19
159Y1A01F7,1501806,28
159Y1A01F8,1501806,23
159Y1A01F9,1501806,27
159Y1A01G0,1501806,17
159Y1A01G1,1501806,19
159Y1A01G2,1501806,26
169Y5A0101,1501806,28
169Y5A0102,1501806,29
169Y5A0103,1501806,19
169Y5A0104,1501806,23
169Y5A0105,1501806,25
169Y5A0106,1501806,19
169Y5A0107,1501806,28
169Y5A0108,1501806,30
169Y5A0109,1501806,24
169Y5A0110,1501806,28
169Y5A0111,1501806,22
169Y5A0113,1501806,29
169Y5A0114,1501806,30
169Y5A0115,1501806,30
169Y5A0116,1501806,29
169Y5A0117,1501806,28
169Y5A0118,1501806,26
169Y5A0119,1501806,29
169Y5A0120,1501806,29
169Y5A0121,1501806,20
169Y5A0122,1501806,30
169Y5A0123,1501806,15
169Y5A0124,1501806,30
169Y5A0125,1501806,29
169Y5A0126,1501806,28
169Y5A0127,1501806,29
169Y5A0128,1501806,27
169Y5A0129,1501806,20
169Y5A0130,1501806,28
169Y5A0131,1501806,25
169Y5A0132,1501806,27
169Y5A0133,1501806,28
169Y5A0134,1501806,30
169Y5A0135,1501806,28
169Y5A0136,1501806,30
169Y5A0137,1501806,26
169Y5A0138,1501806,26
169Y5A0139,1501806,30
169Y5A0140,1501806,29
169Y5A0141,1501806,27
169Y5A0142,1501806,28
169Y5A0143,1501806,28
169Y5A0144,1501806,24
169Y5A0145,1501806,29
169Y5A0146,1501806,30
169Y5A0147,1501806,27
169Y5A0148,1501806,29
169Y5A0149,1501806,30
169Y5A0150,1501806,25
169Y5A0151,1501806,28
169Y5A0152,1501806,15
169Y5A0153,1501806,20
169Y5A0154,1501806,28
169Y5A0155,1501806,30
169Y5A0156,1501806,28
169Y5A0157,1501806,22
169Y5A0158,1501806,28
169Y5A0159,1501806,26
169Y5A0160,1501806,22
169Y5A0161,1501806,27
169Y5A0162,1501806,27
169Y5A0163,1501806,28
169Y5A0164,1501806,26
169Y5A0165,1501806,20
149Y1A0103,1501807,98
149Y1A0169,1501807,94
149Y1A0182,1501807,96
149Y1A01D0,1501807,92
149Y1A01D1,1501807,80
159Y1A0101,1501807,98
159Y1A0102,1501807,98
159Y1A0103,1501807,92
159Y1A0104,1501807,92
159Y1A0105,1501807,96
159Y1A0106,1501807,96
159Y1A0108,1501807,96
159Y1A0109,1501807,94
159Y1A0110,1501807,94
159Y1A0111,1501807,96
159Y1A0112,1501807,98
159Y1A0113,1501807,98
159Y1A0114,1501807,98
159Y1A0115,1501807,96
159Y1A0116,1501807,98
159Y1A0117,1501807,98
159Y1A0118,1501807,98
159Y1A0119,1501807,96
159Y1A0121,1501807,98
159Y1A0122,1501807,84
159Y1A0123,1501807,96
159Y1A0124,1501807,96
159Y1A0125,1501807,96
159Y1A0126,1501807,98
159Y1A0129,1501807,96
159Y1A0130,1501807,94
159Y1A0131,1501807,98
159Y1A0132,1501807,96
159Y1A0133,1501807,94
159Y1A0134,1501807,96
159Y1A0135,1501807,98
159Y1A0136,1501807,96
159Y1A0137,1501807,96
159Y1A0138,1501807,98
159Y1A0139,1501807,96
159Y1A0140,1501807,90
159Y1A0141,1501807,92
159Y1A0142,1501807,98
159Y1A0143,1501807,98
159Y1A0144,1501807,96
159Y1A0145,1501807,94
159Y1A0146,1501807,94
159Y1A0148,1501807,98
159Y1A0150,1501807,98
159Y1A0151,1501807,98
159Y1A0152,1501807,96
159Y1A0153,1501807,94
159Y1A0154,1501807,96
159Y1A0155,1501807,94
159Y1A0156,1501807,94
159Y1A0157,1501807,94
159Y1A0159,1501807,98
159Y1A0160,1501807,98
159Y1A0161,1501807,90
159Y1A0162,1501807,92
159Y1A0163,1501807,94
159Y1A0164,1501807,98
159Y1A0165,1501807,94
159Y1A0166,1501807,96
159Y1A0167,1501807,96
159Y1A0168,1501807,94
159Y1A0169,1501807,98
159Y1A0170,1501807,98
159Y1A0171,1501807,98
159Y1A0172,1501807,94
159Y1A0174,1501807,98
159Y1A0175,1501807,94
159Y1A0176,1501807,96
159Y1A0177,1501807,94
159Y1A0178,1501807,94
159Y1A0179,1501807,86
159Y1A0180,1501807,98
159Y1A0181,1501807,98
159Y1A0183,1501807,98
159Y1A0185,1501807,96
159Y1A0186,1501807,96
159Y1A0187,1501807,98
159Y1A0188,1501807,98
159Y1A0189,1501807,98
159Y1A0190,1501807,96
159Y1A0191,1501807,96
159Y1A0192,1501807,96
159Y1A0193,1501807,98
159Y1A0194,1501807,98
159Y1A0195,1501807,90
159Y1A0196,1501807,96
159Y1A0197,1501807,98
159Y1A0198,1501807,96
159Y1A0199,1501807,96
159Y1A01A0,1501807,94
159Y1A01A1,1501807,98
159Y1A01A2,1501807,98
159Y1A01A3,1501807,98
159Y1A01A4,1501807,96
159Y1A01A5,1501807,98
159Y1A01A6,1501807,98
159Y1A01A7,1501807,98
159Y1A01A8,1501807,96
159Y1A01A9,1501807,98
159Y1A01B0,1501807,98
159Y1A01B1,1501807,96
159Y1A01B2,1501807,98
