HTNO ,SUBCODE,IM
159Y1A04E0,1525206,24
159Y1A04E1,1525206,25
159Y1A04E2,1525206,26
159Y1A04E3,1525206,22
159Y1A04E4,1525206,28
159Y1A04E5,1525206,28
159Y1A04E6,1525206,24
149Y1A0477,1524207,30
159Y1A0401,1524207,46
159Y1A0402,1524207,44
159Y1A0403,1524207,44
159Y1A0404,1524207,44
159Y1A0405,1524207,44
159Y1A0406,1524207,44
159Y1A0407,1524207,46
159Y1A0408,1524207,42
159Y1A0409,1524207,46
159Y1A0410,1524207,44
159Y1A0411,1524207,46
159Y1A0412,1524207,44
159Y1A0413,1524207,44
159Y1A0414,1524207,42
159Y1A0415,1524207,44
159Y1A0416,1524207,42
159Y1A0417,1524207,42
159Y1A0418,1524207,44
159Y1A0419,1524207,46
159Y1A0420,1524207,44
159Y1A0421,1524207,42
159Y1A0422,1524207,44
159Y1A0423,1524207,42
159Y1A0424,1524207,42
159Y1A0425,1524207,40
159Y1A0426,1524207,44
159Y1A0427,1524207,44
159Y1A0428,1524207,42
159Y1A0429,1524207,42
159Y1A0430,1524207,44
159Y1A0431,1524207,42
159Y1A0432,1524207,46
159Y1A0433,1524207,40
159Y1A0434,1524207,44
159Y1A0435,1524207,44
159Y1A0437,1524207,44
159Y1A0438,1524207,46
159Y1A0439,1524207,42
159Y1A0440,1524207,44
159Y1A0441,1524207,42
159Y1A0442,1524207,44
159Y1A0443,1524207,46
159Y1A0444,1524207,44
159Y1A0445,1524207,46
159Y1A0446,1524207,46
159Y1A0447,1524207,46
159Y1A0448,1524207,44
159Y1A0449,1524207,44
159Y1A0450,1524207,40
159Y1A0451,1524207,46
159Y1A0452,1524207,46
159Y1A0453,1524207,46
159Y1A0454,1524207,46
159Y1A0455,1524207,44
159Y1A0456,1524207,46
159Y1A0457,1524207,44
159Y1A0458,1524207,44
159Y1A0459,1524207,40
159Y1A0460,1524207,42
159Y1A0461,1524207,46
159Y1A0462,1524207,42
159Y1A0463,1524207,46
159Y1A0464,1524207,46
159Y1A0465,1524207,46
159Y1A0466,1524207,42
159Y1A0467,1524207,44
159Y1A0468,1524207,46
159Y1A0469,1524207,40
159Y1A0470,1524207,40
159Y1A0471,1524207,46
159Y1A0472,1524207,46
159Y1A0473,1524207,42
159Y1A0474  ,1524207,50
159Y1A0475,1524207,46
159Y1A0476,1524207,44
159Y1A0477,1524207,46
159Y1A0478,1524207,42
159Y1A0479,1524207,46
159Y1A0480,1524207,46
159Y1A0481,1524207,44
159Y1A0482,1524207,46
159Y1A0483,1524207,46
159Y1A0484,1524207,40
159Y1A0485,1524207,46
159Y1A0486,1524207,46
159Y1A0487,1524207,46
159Y1A0488,1524207,46
159Y1A0489,1524207,40
159Y1A0490,1524207,44
159Y1A0491,1524207,46
159Y1A0492,1524207,46
159Y1A0493,1524207,46
159Y1A0494,1524207,46
159Y1A0495,1524207,46
159Y1A0496,1524207,46
159Y1A0497,1524207,46
159Y1A0498,1524207,46
159Y1A0499,1524207,46
159Y1A04A0,1524207,44
159Y1A04A1,1524207,46
159Y1A04A2,1524207,46
159Y1A04A3,1524207,46
159Y1A04A4,1524207,46
159Y1A04A5,1524207,46
159Y1A04A6,1524207,40
159Y1A04A7,1524207,46
159Y1A04A8,1524207,44
159Y1A04A9,1524207,46
159Y1A04B0,1524207,44
159Y1A04B1,1524207,40
159Y1A04B2,1524207,40
159Y1A04B3,1524207,46
159Y1A04B4,1524207,44
159Y1A04B5,1524207,46
159Y1A04B6,1524207,40
159Y1A04B7,1524207,40
159Y1A04B8,1524207,42
159Y1A04B9,1524207,46
159Y1A04C0,1524207,46
159Y1A04C1,1524207,40
159Y1A04C2,1524207,40
159Y1A04C3,1524207,44
159Y1A04C4,1524207,44
159Y1A04C5,1524207,38
159Y1A04C6,1524207,40
159Y1A04C7,1524207,40
159Y1A04C8,1524207,40
159Y1A04C9,1524207,40
159Y1A04D0,1524207,40
159Y1A04D1,1524207,40
159Y1A04D2,1524207,40
159Y1A04D3,1524207,40
159Y1A04D4,1524207,40
159Y1A04D5,1524207,46
159Y1A04D6,1524207,44
159Y1A04D7,1524207,44
159Y1A04D8,1524207,46
159Y1A04D9,1524207,44
159Y1A04E0,1524207,46
159Y1A04E1,1524207,42
159Y1A04E2,1524207,42
159Y1A04E3,1524207,40
159Y1A04E4,1524207,44
159Y1A04E5,1524207,46
159Y1A04E6,1524207,46
149Y1A0477,1599208,43
159Y1A0401,1599208,48
159Y1A0402,1599208,44
159Y1A0403,1599208,47
159Y1A0404,1599208,43
159Y1A0405,1599208,47
159Y1A0406,1599208,45
159Y1A0407,1599208,47
159Y1A0408,1599208,47
159Y1A0409,1599208,47
159Y1A0410,1599208,47
159Y1A0411,1599208,46
159Y1A0412,1599208,44
159Y1A0413,1599208,43
159Y1A0414,1599208,42
159Y1A0415,1599208,43
159Y1A0416,1599208,44
159Y1A0417,1599208,44
159Y1A0418,1599208,46
159Y1A0419,1599208,47
159Y1A0420,1599208,46
159Y1A0421,1599208,43
159Y1A0422,1599208,46
159Y1A0423,1599208,45
159Y1A0424,1599208,45
159Y1A0425,1599208,47
159Y1A0426,1599208,48
159Y1A0427,1599208,45
159Y1A0428,1599208,42
159Y1A0429,1599208,44
159Y1A0430,1599208,45
159Y1A0431,1599208,43
159Y1A0432,1599208,46
159Y1A0433,1599208,42
159Y1A0434,1599208,46
159Y1A0435,1599208,45
159Y1A0437,1599208,44
159Y1A0438,1599208,46
159Y1A0439,1599208,46
159Y1A0440,1599208,43
159Y1A0441,1599208,46
159Y1A0442,1599208,45
159Y1A0443,1599208,45
159Y1A0444,1599208,46
159Y1A0445,1599208,46
159Y1A0446,1599208,43
159Y1A0447,1599208,46
159Y1A0448,1599208,43
159Y1A0449,1599208,44
159Y1A0450,1599208,44
159Y1A0451,1599208,48
159Y1A0452,1599208,45
159Y1A0453,1599208,46
159Y1A0454,1599208,46
159Y1A0455,1599208,45
159Y1A0456,1599208,45
159Y1A0457,1599208,48
159Y1A0458,1599208,45
159Y1A0459,1599208,43
159Y1A0460,1599208,43
159Y1A0461,1599208,43
159Y1A0462,1599208,48
159Y1A0463,1599208,46
159Y1A0464,1599208,45
159Y1A0465,1599208,47
159Y1A0466,1599208,42
159Y1A0467,1599208,47
159Y1A0468,1599208,46
159Y1A0469,1599208,42
159Y1A0470,1599208,42
159Y1A0471,1599208,45
159Y1A0472,1599208,46
159Y1A0473,1599208,45
159Y1A0474  ,1599208,48
159Y1A0475,1599208,48
159Y1A0476,1599208,41
159Y1A0477,1599208,48
159Y1A0478,1599208,48
159Y1A0479,1599208,45
159Y1A0480,1599208,46
159Y1A0481,1599208,48
159Y1A0482,1599208,48
159Y1A0483,1599208,36
159Y1A0484,1599208,42
159Y1A0485,1599208,43
159Y1A0486,1599208,48
159Y1A0487,1599208,48
159Y1A0488,1599208,40
159Y1A0489,1599208,47
159Y1A0490,1599208,46
159Y1A0491,1599208,41
159Y1A0492,1599208,48
159Y1A0493,1599208,45
159Y1A0494,1599208,44
159Y1A0495,1599208,43
159Y1A0496,1599208,47
159Y1A0497,1599208,42
159Y1A0498,1599208,42
159Y1A0499,1599208,48
159Y1A04A0,1599208,42
159Y1A04A1,1599208,48
159Y1A04A2,1599208,45
159Y1A04A3,1599208,42
159Y1A04A4,1599208,44
159Y1A04A5,1599208,46
159Y1A04A6,1599208,39
159Y1A04A7,1599208,45
159Y1A04A8,1599208,48
159Y1A04A9,1599208,48
159Y1A04B0,1599208,48
159Y1A04B1,1599208,43
159Y1A04B2,1599208,46
159Y1A04B3,1599208,44
159Y1A04B4,1599208,48
159Y1A04B5,1599208,48
159Y1A04B6,1599208,48
159Y1A04B7,1599208,47
159Y1A04B8,1599208,41
159Y1A04B9,1599208,42
159Y1A04C0,1599208,48
159Y1A04C1,1599208,48
159Y1A04C2,1599208,48
159Y1A04C3,1599208,45
159Y1A04C4,1599208,46
159Y1A04C5,1599208,48
159Y1A04C6,1599208,46
159Y1A04C7,1599208,48
159Y1A04C8,1599208,41
159Y1A04C9,1599208,46
159Y1A04D0,1599208,42
159Y1A04D1,1599208,42
159Y1A04D2,1599208,40
159Y1A04D3,1599208,46
159Y1A04D4,1599208,42
159Y1A04D5,1599208,48
159Y1A04D6,1599208,46
159Y1A04D7,1599208,48
159Y1A04D8,1599208,46
159Y1A04D9,1599208,41
159Y1A04E0,1599208,48
159Y1A04E1,1599208,42
159Y1A04E2,1599208,41
159Y1A04E3,1599208,42
159Y1A04E4,1599208,48
159Y1A04E5,1599208,48
159Y1A04E6,1599208,46
149Y1A0595,1522201,6
149Y1A05A7,1522201,17
159Y1A0501,1522201,22
159Y1A0502,1522201,23
159Y1A0503,1522201,26
159Y1A0504,1522201,17
159Y1A0505,1522201,17
159Y1A0507,1522201,17
159Y1A0508,1522201,22
159Y1A0509,1522201,18
159Y1A0510,1522201,28
159Y1A0511,1522201,26
159Y1A0512,1522201,15
159Y1A0513,1522201,27
159Y1A0514,1522201,22
159Y1A0515,1522201,20
159Y1A0516,1522201,24
159Y1A0517,1522201,27
159Y1A0518,1522201,19
159Y1A0519,1522201,14
159Y1A0520,1522201,26
159Y1A0521,1522201,21
159Y1A0522,1522201,21
159Y1A0523,1522201,20
159Y1A0524,1522201,22
159Y1A0525,1522201,19
159Y1A0526,1522201,23
159Y1A0527,1522201,19
159Y1A0528,1522201,26
159Y1A0529,1522201,17
159Y1A0530,1522201,18
159Y1A0531,1522201,16
159Y1A0532,1522201,15
159Y1A0533,1522201,22
159Y1A0534,1522201,26
159Y1A0535,1522201,27
159Y1A0536,1522201,16
159Y1A0537,1522201,17
159Y1A0538,1522201,25
159Y1A0539,1522201,11
159Y1A0540,1522201,18
159Y1A0541,1522201,11
159Y1A0543,1522201,18
159Y1A0544,1522201,28
159Y1A0545,1522201,15
159Y1A0546,1522201,18
159Y1A0547,1522201,25
159Y1A0548,1522201,18
159Y1A0549,1522201,25
159Y1A0550,1522201,15
159Y1A0551,1522201,9
159Y1A0552,1522201,18
159Y1A0553,1522201,19
159Y1A0554,1522201,15
159Y1A0555,1522201,22
159Y1A0556,1522201,27
159Y1A0557,1522201,14
159Y1A0558,1522201,24
159Y1A0560,1522201,23
159Y1A0561,1522201,16
159Y1A0562,1522201,29
159Y1A0563,1522201,15
159Y1A0564,1522201,15
159Y1A0565,1522201,17
159Y1A0566,1522201,21
159Y1A0567,1522201,20
159Y1A0568,1522201,30
159Y1A0569,1522201,16
159Y1A0570,1522201,16
159Y1A0571,1522201,24
159Y1A0572,1522201,20
159Y1A0573,1522201,11
159Y1A0574,1522201,22
159Y1A0575,1522201,7
159Y1A0576,1522201,18
159Y1A0577,1522201,25
159Y1A0578,1522201,21
159Y1A0579,1522201,19
159Y1A0580,1522201,28
159Y1A0581,1522201,20
159Y1A0582,1522201,20
159Y1A0583,1522201,23
159Y1A0584,1522201,15
159Y1A0585,1522201,24
159Y1A0586,1522201,26
159Y1A0587,1522201,7
159Y1A0588,1522201,24
159Y1A0589,1522201,5
159Y1A0590,1522201,15
159Y1A0591,1522201,19
159Y1A0592,1522201,25
159Y1A0593,1522201,18
159Y1A0594,1522201,25
159Y1A0595,1522201,25
159Y1A0596,1522201,21
159Y1A0597,1522201,15
159Y1A0598,1522201,23
159Y1A0599,1522201,21
159Y1A05A0,1522201,17
159Y1A05A1,1522201,15
159Y1A05A2,1522201,15
159Y1A05A3,1522201,27
159Y1A05A4,1522201,20
159Y1A05A5,1522201,30
159Y1A05A6,1522201,7
159Y1A05A7,1522201,20
159Y1A05A8,1522201,25
159Y1A05A9,1522201,25
159Y1A05B0,1522201,22
159Y1A05B2,1522201,28
159Y1A05B4,1522201,18
159Y1A05B5,1522201,30
159Y1A05B6,1522201,29
159Y1A05B7,1522201,20
159Y1A05B8,1522201,29
159Y1A05B9,1522201,15
159Y1A05C0,1522201,27
159Y1A05C1,1522201,14
159Y1A05C2,1522201,24
159Y1A05C3,1522201,26
159Y1A05C4,1522201,24
149Y1A0595,1521202,3
149Y1A05A7,1521202,13
159Y1A0501,1521202,17
159Y1A0502,1521202,28
159Y1A0503,1521202,21
159Y1A0504,1521202,23
159Y1A0505,1521202,13
159Y1A0507,1521202,3
159Y1A0508,1521202,18
159Y1A0509,1521202,14
159Y1A0510,1521202,29
159Y1A0511,1521202,24
159Y1A0512,1521202,4
159Y1A0513,1521202,30
159Y1A0514,1521202,19
159Y1A0515,1521202,12
159Y1A0516,1521202,19
159Y1A0517,1521202,24
159Y1A0518,1521202,27
159Y1A0519,1521202,13
159Y1A0520,1521202,28
159Y1A0521,1521202,16
159Y1A0522,1521202,21
159Y1A0523,1521202,12
159Y1A0524,1521202,18
159Y1A0525,1521202,21
159Y1A0526,1521202,16
159Y1A0527,1521202,14
159Y1A0528,1521202,30
159Y1A0529,1521202,9
159Y1A0530,1521202,14
159Y1A0531,1521202,13
159Y1A0532,1521202,7
159Y1A0533,1521202,16
159Y1A0534,1521202,18
159Y1A0535,1521202,24
159Y1A0536,1521202,20
159Y1A0537,1521202,12
159Y1A0538,1521202,26
159Y1A0539,1521202,8
159Y1A0540,1521202,17
159Y1A0541,1521202,18
159Y1A0543,1521202,8
159Y1A0544,1521202,25
159Y1A0545,1521202,11
159Y1A0546,1521202,10
159Y1A0547,1521202,25
159Y1A0548,1521202,11
159Y1A0549,1521202,27
159Y1A0550,1521202,12
159Y1A0551,1521202,9
159Y1A0552,1521202,13
159Y1A0553,1521202,6
159Y1A0554,1521202,23
159Y1A0555,1521202,18
159Y1A0556,1521202,20
159Y1A0557,1521202,17
159Y1A0558,1521202,16
159Y1A0560,1521202,25
159Y1A0561,1521202,12
159Y1A0562,1521202,27
159Y1A0563,1521202,7
159Y1A0564,1521202,14
159Y1A0565,1521202,17
159Y1A0566,1521202,24
159Y1A0567,1521202,30
159Y1A0568,1521202,29
159Y1A0569,1521202,19
159Y1A0570,1521202,15
159Y1A0571,1521202,20
159Y1A0572,1521202,16
159Y1A0573,1521202,18
159Y1A0574,1521202,15
159Y1A0575,1521202,8
159Y1A0576,1521202,13
159Y1A0577,1521202,16
159Y1A0578,1521202,17
159Y1A0579,1521202,21
159Y1A0580,1521202,26
159Y1A0581,1521202,21
159Y1A0582,1521202,18
159Y1A0583,1521202,20
159Y1A0584,1521202,15
159Y1A0585,1521202,15
159Y1A0586,1521202,19
159Y1A0587,1521202,15
159Y1A0588,1521202,24
159Y1A0589,1521202,11
159Y1A0590,1521202,7
159Y1A0591,1521202,16
159Y1A0592,1521202,22
159Y1A0593,1521202,17
159Y1A0594,1521202,29
159Y1A0595,1521202,16
159Y1A0596,1521202,22
159Y1A0597,1521202,7
159Y1A0598,1521202,19
159Y1A0599,1521202,12
159Y1A05A0,1521202,14
159Y1A05A1,1521202,19
159Y1A05A2,1521202,10
159Y1A05A3,1521202,27
159Y1A05A4,1521202,15
159Y1A05A5,1521202,30
159Y1A05A6,1521202,6
159Y1A05A7,1521202,21
159Y1A05A8,1521202,22
159Y1A05A9,1521202,22
159Y1A05B0,1521202,23
159Y1A05B2,1521202,27
159Y1A05B4,1521202,18
159Y1A05B5,1521202,25
159Y1A05B6,1521202,27
159Y1A05B7,1521202,9
159Y1A05B8,1521202,24
159Y1A05B9,1521202,14
159Y1A05C0,1521202,22
159Y1A05C1,1521202,18
159Y1A05C2,1521202,26
159Y1A05C3,1521202,24
159Y1A05C4,1521202,25
149Y1A0595,1523203,3
149Y1A05A7,1523203,9
159Y1A0501,1523203,25
159Y1A0502,1523203,26
159Y1A0503,1523203,22
159Y1A0504,1523203,18
159Y1A0505,1523203,17
159Y1A0507,1523203,10
159Y1A0508,1523203,16
159Y1A0509,1523203,16
159Y1A0510,1523203,28
159Y1A0511,1523203,18
159Y1A0512,1523203,16
159Y1A0513,1523203,25
159Y1A0514,1523203,21
159Y1A0515,1523203,15
159Y1A0516,1523203,24
159Y1A0517,1523203,27
159Y1A0518,1523203,29
159Y1A0519,1523203,16
159Y1A0520,1523203,24
159Y1A0521,1523203,18
159Y1A0522,1523203,16
159Y1A0523,1523203,21
159Y1A0524,1523203,23
159Y1A0525,1523203,20
159Y1A0526,1523203,24
159Y1A0527,1523203,15
159Y1A0528,1523203,23
159Y1A0529,1523203,11
159Y1A0530,1523203,16
159Y1A0531,1523203,15
159Y1A0532,1523203,14
159Y1A0533,1523203,15
159Y1A0534,1523203,23
159Y1A0535,1523203,19
159Y1A0536,1523203,19
159Y1A0537,1523203,16
159Y1A0538,1523203,27
159Y1A0539,1523203,13
159Y1A0540,1523203,18
159Y1A0541,1523203,13
159Y1A0543,1523203,11
159Y1A0544,1523203,27
159Y1A0545,1523203,14
159Y1A0546,1523203,16
159Y1A0547,1523203,23
159Y1A0548,1523203,12
159Y1A0549,1523203,27
159Y1A0550,1523203,17
159Y1A0551,1523203,6
159Y1A0552,1523203,16
159Y1A0553,1523203,15
159Y1A0554,1523203,11
159Y1A0555,1523203,16
159Y1A0556,1523203,23
159Y1A0557,1523203,20
159Y1A0558,1523203,19
159Y1A0560,1523203,21
159Y1A0561,1523203,19
159Y1A0562,1523203,29
159Y1A0563,1523203,11
159Y1A0564,1523203,10
159Y1A0565,1523203,15
159Y1A0566,1523203,22
159Y1A0567,1523203,19
159Y1A0568,1523203,27
159Y1A0569,1523203,19
159Y1A0570,1523203,15
159Y1A0571,1523203,22
159Y1A0572,1523203,21
159Y1A0573,1523203,14
159Y1A0574,1523203,21
159Y1A0575,1523203,7
159Y1A0576,1523203,16
159Y1A0577,1523203,20
159Y1A0578,1523203,19
159Y1A0579,1523203,15
159Y1A0580,1523203,27
159Y1A0581,1523203,17
159Y1A0582,1523203,21
159Y1A0583,1523203,16
159Y1A0584,1523203,20
159Y1A0585,1523203,15
159Y1A0586,1523203,22
159Y1A0587,1523203,12
159Y1A0588,1523203,19
159Y1A0589,1523203,8
159Y1A0590,1523203,11
159Y1A0591,1523203,19
159Y1A0592,1523203,23
159Y1A0593,1523203,11
159Y1A0594,1523203,25
159Y1A0595,1523203,25
159Y1A0596,1523203,23
159Y1A0597,1523203,12
159Y1A0598,1523203,19
159Y1A0599,1523203,15
159Y1A05A0,1523203,14
159Y1A05A1,1523203,20
159Y1A05A2,1523203,14
159Y1A05A3,1523203,25
159Y1A05A4,1523203,15
159Y1A05A5,1523203,27
159Y1A05A6,1523203,11
159Y1A05A7,1523203,23
159Y1A05A8,1523203,25
159Y1A05A9,1523203,19
159Y1A05B0,1523203,21
159Y1A05B2,1523203,24
159Y1A05B4,1523203,17
159Y1A05B5,1523203,28
159Y1A05B6,1523203,23
159Y1A05B7,1523203,21
159Y1A05B8,1523203,27
159Y1A05B9,1523203,15
159Y1A05C0,1523203,27
159Y1A05C1,1523203,12
159Y1A05C2,1523203,21
159Y1A05C3,1523203,26
159Y1A05C4,1523203,24
149Y1A0595,1524204,13
149Y1A05A7,1524204,18
159Y1A0501,1524204,24
159Y1A0502,1524204,29
159Y1A0503,1524204,25
159Y1A0504,1524204,23
159Y1A0505,1524204,19
159Y1A0507,1524204,22
159Y1A0508,1524204,25
159Y1A0509,1524204,21
159Y1A0510,1524204,26
159Y1A0511,1524204,27
159Y1A0512,1524204,25
159Y1A0513,1524204,28
159Y1A0514,1524204,20
159Y1A0515,1524204,22
159Y1A0516,1524204,28
159Y1A0517,1524204,28
159Y1A0518,1524204,27
159Y1A0519,1524204,21
159Y1A0520,1524204,26
159Y1A0521,1524204,26
159Y1A0522,1524204,18
159Y1A0523,1524204,27
159Y1A0524,1524204,25
159Y1A0525,1524204,27
159Y1A0526,1524204,23
159Y1A0527,1524204,24
159Y1A0528,1524204,27
159Y1A0529,1524204,18
159Y1A0530,1524204,19
159Y1A0531,1524204,21
159Y1A0532,1524204,22
159Y1A0533,1524204,23
159Y1A0534,1524204,24
159Y1A0535,1524204,28
159Y1A0536,1524204,22
159Y1A0537,1524204,23
159Y1A0538,1524204,29
159Y1A0539,1524204,16
159Y1A0540,1524204,20
159Y1A0541,1524204,20
159Y1A0543,1524204,20
159Y1A0544,1524204,28
159Y1A0545,1524204,16
159Y1A0546,1524204,13
159Y1A0547,1524204,27
159Y1A0548,1524204,17
159Y1A0549,1524204,28
159Y1A0550,1524204,16
159Y1A0551,1524204,12
159Y1A0552,1524204,20
159Y1A0553,1524204,13
159Y1A0554,1524204,23
159Y1A0555,1524204,18
159Y1A0556,1524204,25
159Y1A0557,1524204,27
159Y1A0558,1524204,21
159Y1A0560,1524204,22
159Y1A0561,1524204,26
159Y1A0562,1524204,28
159Y1A0563,1524204,18
159Y1A0564,1524204,19
159Y1A0565,1524204,28
159Y1A0566,1524204,26
159Y1A0567,1524204,26
159Y1A0568,1524204,29
159Y1A0569,1524204,22
159Y1A0570,1524204,22
159Y1A0571,1524204,26
159Y1A0572,1524204,28
159Y1A0573,1524204,17
159Y1A0574,1524204,28
159Y1A0575,1524204,25
159Y1A0576,1524204,22
159Y1A0577,1524204,25
159Y1A0578,1524204,23
159Y1A0579,1524204,25
159Y1A0580,1524204,23
159Y1A0581,1524204,25
159Y1A0582,1524204,27
159Y1A0583,1524204,25
159Y1A0584,1524204,20
159Y1A0585,1524204,23
159Y1A0586,1524204,27
159Y1A0587,1524204,21
159Y1A0588,1524204,26
159Y1A0589,1524204,17
159Y1A0590,1524204,22
159Y1A0591,1524204,22
159Y1A0592,1524204,26
159Y1A0593,1524204,22
159Y1A0594,1524204,28
159Y1A0595,1524204,27
159Y1A0596,1524204,25
159Y1A0597,1524204,20
159Y1A0598,1524204,24
159Y1A0599,1524204,26
159Y1A05A0,1524204,26
159Y1A05A1,1524204,26
159Y1A05A2,1524204,15
159Y1A05A3,1524204,26
159Y1A05A4,1524204,24
159Y1A05A5,1524204,25
159Y1A05A6,1524204,17
159Y1A05A7,1524204,24
159Y1A05A8,1524204,23
159Y1A05A9,1524204,23
159Y1A05B0,1524204,22
159Y1A05B2,1524204,26
159Y1A05B4,1524204,25
159Y1A05B5,1524204,28
159Y1A05B6,1524204,27
159Y1A05B7,1524204,24
159Y1A05B8,1524204,26
159Y1A05B9,1524204,23
159Y1A05C0,1524204,26
159Y1A05C1,1524204,25
159Y1A05C2,1524204,26
159Y1A05C3,1524204,26
159Y1A05C4,1524204,25
149Y1A0595,1505205,16
149Y1A05A7,1505205,23
159Y1A0501,1505205,27
159Y1A0502,1505205,29
159Y1A0503,1505205,29
159Y1A0504,1505205,28
159Y1A0505,1505205,25
159Y1A0507,1505205,18
159Y1A0508,1505205,27
159Y1A0509,1505205,19
159Y1A0510,1505205,29
159Y1A0511,1505205,29
159Y1A0512,1505205,19
159Y1A0513,1505205,29
159Y1A0514,1505205,27
159Y1A0515,1505205,25
159Y1A0516,1505205,27
159Y1A0517,1505205,28
159Y1A0518,1505205,28
159Y1A0519,1505205,18
159Y1A0520,1505205,28
159Y1A0521,1505205,28
159Y1A0522,1505205,26
159Y1A0523,1505205,28
159Y1A0524,1505205,26
159Y1A0525,1505205,22
159Y1A0526,1505205,29
159Y1A0527,1505205,24
159Y1A0528,1505205,29
159Y1A0529,1505205,18
159Y1A0530,1505205,24
159Y1A0531,1505205,22
159Y1A0532,1505205,19
159Y1A0533,1505205,19
159Y1A0534,1505205,29
159Y1A0535,1505205,25
159Y1A0536,1505205,27
159Y1A0537,1505205,22
159Y1A0538,1505205,28
159Y1A0539,1505205,23
159Y1A0540,1505205,27
159Y1A0541,1505205,20
159Y1A0543,1505205,15
159Y1A0544,1505205,27
159Y1A0545,1505205,23
159Y1A0546,1505205,21
159Y1A0547,1505205,28
159Y1A0548,1505205,17
159Y1A0549,1505205,29
159Y1A0550,1505205,19
159Y1A0551,1505205,19
159Y1A0552,1505205,20
159Y1A0553,1505205,20
159Y1A0554,1505205,21
159Y1A0555,1505205,21
159Y1A0556,1505205,27
159Y1A0557,1505205,18
159Y1A0558,1505205,23
159Y1A0560,1505205,27
159Y1A0561,1505205,17
159Y1A0562,1505205,29
159Y1A0563,1505205,17
159Y1A0564,1505205,11
159Y1A0565,1505205,18
159Y1A0566,1505205,23
159Y1A0567,1505205,24
159Y1A0568,1505205,29
159Y1A0569,1505205,17
159Y1A0570,1505205,17
159Y1A0571,1505205,23
159Y1A0572,1505205,18
159Y1A0573,1505205,19
159Y1A0574,1505205,21
159Y1A0575,1505205,7
159Y1A0576,1505205,16
159Y1A0577,1505205,21
159Y1A0578,1505205,22
159Y1A0579,1505205,15
159Y1A0580,1505205,26
159Y1A0581,1505205,20
159Y1A0582,1505205,26
159Y1A0583,1505205,21
159Y1A0584,1505205,15
159Y1A0585,1505205,19
159Y1A0586,1505205,27
159Y1A0587,1505205,18
159Y1A0588,1505205,24
159Y1A0589,1505205,15
159Y1A0590,1505205,10
159Y1A0591,1505205,17
159Y1A0592,1505205,28
159Y1A0593,1505205,15
159Y1A0594,1505205,29
159Y1A0595,1505205,24
159Y1A0596,1505205,19
159Y1A0597,1505205,13
159Y1A0598,1505205,25
159Y1A0599,1505205,20
159Y1A05A0,1505205,18
159Y1A05A1,1505205,26
159Y1A05A2,1505205,12
159Y1A05A3,1505205,26
159Y1A05A4,1505205,19
159Y1A05A5,1505205,28
159Y1A05A6,1505205,14
159Y1A05A7,1505205,24
159Y1A05A8,1505205,24
159Y1A05A9,1505205,24
159Y1A05B0,1505205,26
159Y1A05B2,1505205,29
159Y1A05B4,1505205,19
159Y1A05B5,1505205,29
159Y1A05B6,1505205,28
159Y1A05B7,1505205,16
159Y1A05B8,1505205,29
159Y1A05B9,1505205,15
159Y1A05C0,1505205,26
159Y1A05C1,1505205,15
159Y1A05C2,1505205,24
159Y1A05C3,1505205,25
159Y1A05C4,1505205,27
149Y1A0595,1525206,12
149Y1A05A7,1525206,15
159Y1A0501,1525206,25
159Y1A0502,1525206,28
159Y1A0503,1525206,27
159Y1A0504,1525206,15
159Y1A0505,1525206,14
159Y1A0507,1525206,17
159Y1A0508,1525206,21
159Y1A0509,1525206,15
159Y1A0510,1525206,26
159Y1A0511,1525206,25
159Y1A0512,1525206,19
159Y1A0513,1525206,27
159Y1A0514,1525206,19
159Y1A0515,1525206,14
159Y1A0516,1525206,26
159Y1A0517,1525206,26
159Y1A0518,1525206,27
159Y1A0519,1525206,15
159Y1A0520,1525206,25
159Y1A0521,1525206,25
159Y1A0522,1525206,18
159Y1A0523,1525206,25
159Y1A0524,1525206,22
159Y1A0525,1525206,21
159Y1A0526,1525206,21
159Y1A0527,1525206,17
159Y1A0528,1525206,24
159Y1A0529,1525206,15
159Y1A0530,1525206,19
159Y1A0531,1525206,15
159Y1A0532,1525206,14
159Y1A0533,1525206,19
159Y1A0534,1525206,21
159Y1A0535,1525206,22
159Y1A0536,1525206,24
159Y1A0537,1525206,15
159Y1A0538,1525206,26
159Y1A0539,1525206,13
159Y1A0540,1525206,14
159Y1A0541,1525206,14
159Y1A0543,1525206,12
159Y1A0544,1525206,24
159Y1A0545,1525206,13
159Y1A0546,1525206,13
159Y1A0547,1525206,23
159Y1A0548,1525206,13
159Y1A0549,1525206,24
159Y1A0550,1525206,15
159Y1A0551,1525206,13
159Y1A0552,1525206,19
159Y1A0553,1525206,13
159Y1A0554,1525206,16
159Y1A0555,1525206,16
159Y1A0556,1525206,26
159Y1A0557,1525206,26
159Y1A0558,1525206,26
159Y1A0560,1525206,23
159Y1A0561,1525206,23
159Y1A0562,1525206,27
159Y1A0563,1525206,12
159Y1A0564,1525206,17
159Y1A0565,1525206,23
159Y1A0566,1525206,25
159Y1A0567,1525206,28
159Y1A0568,1525206,27
159Y1A0569,1525206,19
159Y1A0570,1525206,20
159Y1A0571,1525206,26
159Y1A0572,1525206,23
159Y1A0573,1525206,17
159Y1A0574,1525206,26
159Y1A0575,1525206,18
159Y1A0576,1525206,19
159Y1A0577,1525206,26
159Y1A0578,1525206,24
159Y1A0579,1525206,20
