HTNO,SUBCODE,IM
159Y1A0194,1501605,17
159Y1A0195,1501605,13
159Y1A0196,1501605,20
159Y1A0197,1501605,12
159Y1A0198,1501605,15
159Y1A0199,1501605,19
159Y1A01A0,1501605,22
159Y1A01A1,1501605,20
159Y1A01A2,1501605,22
159Y1A01A3,1501605,22
159Y1A01A4,1501605,17
159Y1A01A5,1501605,23
159Y1A01A6,1501605,16
159Y1A01A7,1501605,23
159Y1A01A8,1501605,16
159Y1A01A9,1501605,16
159Y1A01B0,1501605,22
159Y1A01B1,1501605,22
159Y1A01B2,1501605,22
159Y1A01B3,1501605,20
159Y1A01B4,1501605,24
159Y1A01B5,1501605,17
159Y1A01B6,1501605,26
159Y1A01B7,1501605,22
159Y1A01B8,1501605,20
159Y1A01B9,1501605,13
159Y1A01C0,1501605,21
159Y1A01C1,1501605,28
159Y1A01C2,1501605,22
159Y1A01C3,1501605,27
159Y1A01C4,1501605,28
159Y1A01C5,1501605,10
159Y1A01C6,1501605,16
159Y1A01C7,1501605,25
159Y1A01C8,1501605,17
159Y1A01C9,1501605,23
159Y1A01D0,1501605,19
159Y1A01D1,1501605,22
159Y1A01D2,1501605,21
159Y1A01D3,1501605,22
159Y1A01D5,1501605,18
159Y1A01D6,1501605,18
159Y1A01D7,1501605,13
159Y1A01D8,1501605,25
159Y1A01D9,1501605,20
159Y1A01E2,1501605,12
159Y1A01E3,1501605,8
159Y1A01E4,1501605,29
159Y1A01E5,1501605,13
159Y1A01E6,1501605,19
159Y1A01E7,1501605,17
159Y1A01E8,1501605,21
159Y1A01E9,1501605,20
159Y1A01F0,1501605,22
159Y1A01F1,1501605,13
159Y1A01F2,1501605,6
159Y1A01F3,1501605,21
159Y1A01F4,1501605,12
159Y1A01F5,1501605,23
159Y1A01F6,1501605,17
159Y1A01F7,1501605,20
159Y1A01F8,1501605,20
159Y1A01F9,1501605,17
159Y1A01G0,1501605,16
159Y1A01G1,1501605,19
159Y1A01G2,1501605,17
169Y5A0101,1501605,18
169Y5A0102,1501605,22
169Y5A0103,1501605,14
169Y5A0104,1501605,21
169Y5A0105,1501605,16
169Y5A0106,1501605,15
169Y5A0107,1501605,15
169Y5A0108,1501605,23
169Y5A0109,1501605,27
169Y5A0110,1501605,21
169Y5A0111,1501605,14
169Y5A0113,1501605,25
169Y5A0114,1501605,28
169Y5A0115,1501605,29
169Y5A0116,1501605,29
169Y5A0117,1501605,26
169Y5A0118,1501605,26
169Y5A0119,1501605,28
169Y5A0120,1501605,25
169Y5A0121,1501605,23
169Y5A0122,1501605,26
169Y5A0123,1501605,15
169Y5A0124,1501605,26
169Y5A0125,1501605,23
169Y5A0126,1501605,24
169Y5A0127,1501605,26
169Y5A0128,1501605,17
169Y5A0129,1501605,20
169Y5A0130,1501605,18
169Y5A0131,1501605,20
169Y5A0132,1501605,17
169Y5A0133,1501605,22
169Y5A0134,1501605,28
169Y5A0135,1501605,26
169Y5A0136,1501605,26
169Y5A0137,1501605,25
169Y5A0138,1501605,21
169Y5A0139,1501605,29
169Y5A0140,1501605,26
169Y5A0141,1501605,21
169Y5A0142,1501605,25
169Y5A0143,1501605,26
169Y5A0144,1501605,17
169Y5A0145,1501605,27
169Y5A0146,1501605,27
169Y5A0147,1501605,14
169Y5A0148,1501605,28
169Y5A0149,1501605,21
169Y5A0150,1501605,25
169Y5A0151,1501605,25
169Y5A0152,1501605,18
169Y5A0153,1501605,18
169Y5A0154,1501605,17
169Y5A0155,1501605,23
169Y5A0156,1501605,26
169Y5A0157,1501605,25
169Y5A0158,1501605,22
169Y5A0159,1501605,24
169Y5A0160,1501605,22
169Y5A0161,1501605,23
169Y5A0162,1501605,25
169Y5A0163,1501605,23
169Y5A0164,1501605,22
169Y5A0165,1501605,19
149Y1A0169,1501606,9
149Y1A0182,1501606,1
149Y1A01C8,1501606,0
149Y1A01D0,1501606,12
149Y1A01D1,1501606,14
159Y1A0101,1501606,26
159Y1A0102,1501606,26
159Y1A0103,1501606,21
159Y1A0104,1501606,17
159Y1A0105,1501606,14
159Y1A0106,1501606,16
159Y1A0108,1501606,15
159Y1A0109,1501606,16
159Y1A0110,1501606,22
159Y1A0111,1501606,18
159Y1A0112,1501606,18
159Y1A0113,1501606,23
159Y1A0114,1501606,20
159Y1A0115,1501606,19
159Y1A0116,1501606,25
159Y1A0117,1501606,25
159Y1A0118,1501606,14
159Y1A0119,1501606,18
159Y1A0121,1501606,22
159Y1A0122,1501606,15
159Y1A0123,1501606,24
159Y1A0124,1501606,17
159Y1A0125,1501606,21
159Y1A0126,1501606,26
159Y1A0129,1501606,17
159Y1A0130,1501606,15
159Y1A0131,1501606,22
159Y1A0132,1501606,15
159Y1A0133,1501606,20
159Y1A0134,1501606,17
159Y1A0135,1501606,17
159Y1A0136,1501606,29
159Y1A0137,1501606,22
159Y1A0138,1501606,18
159Y1A0139,1501606,16
159Y1A0140,1501606,15
159Y1A0141,1501606,24
159Y1A0142,1501606,24
159Y1A0143,1501606,23
159Y1A0144,1501606,22
159Y1A0145,1501606,19
159Y1A0146,1501606,24
159Y1A0147,1501606,10
159Y1A0148,1501606,28
159Y1A0149,1501606,0
159Y1A0150,1501606,22
159Y1A0151,1501606,27
159Y1A0152,1501606,20
159Y1A0153,1501606,14
159Y1A0154,1501606,25
159Y1A0155,1501606,25
159Y1A0156,1501606,27
159Y1A0157,1501606,20
159Y1A0159,1501606,24
159Y1A0160,1501606,20
159Y1A0161,1501606,15
159Y1A0162,1501606,20
159Y1A0163,1501606,17
159Y1A0164,1501606,28
159Y1A0165,1501606,21
159Y1A0166,1501606,26
159Y1A0167,1501606,23
159Y1A0168,1501606,21
159Y1A0169,1501606,21
159Y1A0170,1501606,29
159Y1A0171,1501606,12
159Y1A0172,1501606,20
159Y1A0173,1501606,10
159Y1A0174,1501606,10
159Y1A0175,1501606,15
159Y1A0176,1501606,16
159Y1A0177,1501606,16
159Y1A0178,1501606,11
159Y1A0179,1501606,15
159Y1A0180,1501606,23
159Y1A0181,1501606,24
159Y1A0183,1501606,25
159Y1A0185,1501606,9
159Y1A0186,1501606,26
159Y1A0187,1501606,21
159Y1A0188,1501606,25
159Y1A0189,1501606,25
159Y1A0190,1501606,20
159Y1A0191,1501606,26
159Y1A0192,1501606,14
159Y1A0193,1501606,28
159Y1A0194,1501606,26
159Y1A0195,1501606,15
159Y1A0196,1501606,24
159Y1A0197,1501606,11
159Y1A0198,1501606,14
159Y1A0199,1501606,20
159Y1A01A0,1501606,24
159Y1A01A1,1501606,24
159Y1A01A2,1501606,24
159Y1A01A3,1501606,27
159Y1A01A4,1501606,19
159Y1A01A5,1501606,26
159Y1A01A6,1501606,22
159Y1A01A7,1501606,25
159Y1A01A8,1501606,18
159Y1A01A9,1501606,18
159Y1A01B0,1501606,25
159Y1A01B1,1501606,18
159Y1A01B2,1501606,25
159Y1A01B3,1501606,20
159Y1A01B4,1501606,23
159Y1A01B5,1501606,16
159Y1A01B6,1501606,25
159Y1A01B7,1501606,22
159Y1A01B8,1501606,23
159Y1A01B9,1501606,12
159Y1A01C0,1501606,23
159Y1A01C1,1501606,26
159Y1A01C2,1501606,26
159Y1A01C3,1501606,24
159Y1A01C4,1501606,25
159Y1A01C5,1501606,14
159Y1A01C6,1501606,22
159Y1A01C7,1501606,28
159Y1A01C8,1501606,21
159Y1A01C9,1501606,22
159Y1A01D0,1501606,19
159Y1A01D1,1501606,24
159Y1A01D2,1501606,22
159Y1A01D3,1501606,22
159Y1A01D5,1501606,22
159Y1A01D6,1501606,23
159Y1A01D7,1501606,15
159Y1A01D8,1501606,27
159Y1A01D9,1501606,22
159Y1A01E2,1501606,20
159Y1A01E3,1501606,16
159Y1A01E4,1501606,29
159Y1A01E5,1501606,22
159Y1A01E6,1501606,23
159Y1A01E7,1501606,16
159Y1A01E8,1501606,25
159Y1A01E9,1501606,23
159Y1A01F0,1501606,24
159Y1A01F1,1501606,23
159Y1A01F2,1501606,14
159Y1A01F3,1501606,24
159Y1A01F4,1501606,23
159Y1A01F5,1501606,24
159Y1A01F6,1501606,18
159Y1A01F7,1501606,25
159Y1A01F8,1501606,23
159Y1A01F9,1501606,25
159Y1A01G0,1501606,24
159Y1A01G1,1501606,24
159Y1A01G2,1501606,24
169Y5A0101,1501606,26
169Y5A0102,1501606,26
169Y5A0103,1501606,25
169Y5A0104,1501606,24
169Y5A0105,1501606,24
169Y5A0106,1501606,22
169Y5A0107,1501606,22
169Y5A0108,1501606,18
169Y5A0109,1501606,24
169Y5A0110,1501606,23
169Y5A0111,1501606,21
169Y5A0113,1501606,24
169Y5A0114,1501606,26
169Y5A0115,1501606,25
169Y5A0116,1501606,26
169Y5A0117,1501606,26
169Y5A0118,1501606,20
169Y5A0119,1501606,25
169Y5A0120,1501606,24
169Y5A0121,1501606,22
169Y5A0122,1501606,26
169Y5A0123,1501606,16
169Y5A0124,1501606,25
169Y5A0125,1501606,27
169Y5A0126,1501606,25
169Y5A0127,1501606,26
169Y5A0128,1501606,22
169Y5A0129,1501606,23
169Y5A0130,1501606,21
169Y5A0131,1501606,25
169Y5A0132,1501606,21
169Y5A0133,1501606,19
169Y5A0134,1501606,28
169Y5A0135,1501606,27
169Y5A0136,1501606,26
169Y5A0137,1501606,24
169Y5A0138,1501606,24
169Y5A0139,1501606,24
169Y5A0140,1501606,25
169Y5A0141,1501606,23
169Y5A0142,1501606,26
169Y5A0143,1501606,27
169Y5A0144,1501606,23
169Y5A0145,1501606,26
169Y5A0146,1501606,27
169Y5A0147,1501606,23
169Y5A0148,1501606,26
169Y5A0149,1501606,26
169Y5A0150,1501606,24
169Y5A0151,1501606,25
169Y5A0152,1501606,16
169Y5A0153,1501606,13
169Y5A0154,1501606,26
169Y5A0155,1501606,26
169Y5A0156,1501606,22
169Y5A0157,1501606,26
169Y5A0158,1501606,24
169Y5A0159,1501606,25
169Y5A0160,1501606,23
169Y5A0161,1501606,25
169Y5A0162,1501606,23
169Y5A0163,1501606,23
169Y5A0164,1501606,23
169Y5A0165,1501606,21
149Y1A0169,1501609,38
149Y1A0182,1501609,42
149Y1A01C8,1501609,36
149Y1A01D0,1501609,42
149Y1A01D1,1501609,40
159Y1A0101,1501609,47
159Y1A0102,1501609,46
159Y1A0103,1501609,42
159Y1A0104,1501609,43
159Y1A0105,1501609,46
159Y1A0106,1501609,41
159Y1A0108,1501609,43
159Y1A0109,1501609,43
159Y1A0110,1501609,42
159Y1A0111,1501609,42
159Y1A0112,1501609,44
159Y1A0113,1501609,46
159Y1A0114,1501609,47
159Y1A0115,1501609,44
159Y1A0116,1501609,47
159Y1A0117,1501609,48
159Y1A0118,1501609,43
159Y1A0119,1501609,44
159Y1A0121,1501609,42
159Y1A0122,1501609,41
159Y1A0123,1501609,45
159Y1A0124,1501609,40
159Y1A0125,1501609,42
159Y1A0126,1501609,47
159Y1A0129,1501609,42
159Y1A0130,1501609,41
159Y1A0131,1501609,42
159Y1A0132,1501609,43
159Y1A0133,1501609,41
159Y1A0134,1501609,43
159Y1A0135,1501609,44
159Y1A0136,1501609,48
159Y1A0137,1501609,44
159Y1A0138,1501609,43
159Y1A0139,1501609,44
159Y1A0140,1501609,42
159Y1A0141,1501609,44
159Y1A0142,1501609,48
159Y1A0143,1501609,44
159Y1A0144,1501609,43
159Y1A0145,1501609,41
159Y1A0146,1501609,42
159Y1A0147,1501609,43
159Y1A0148,1501609,44
159Y1A0149,1501609,40
159Y1A0150,1501609,44
159Y1A0151,1501609,47
159Y1A0152,1501609,46
159Y1A0153,1501609,38
159Y1A0154,1501609,49
159Y1A0155,1501609,47
159Y1A0156,1501609,48
159Y1A0157,1501609,43
159Y1A0159,1501609,47
159Y1A0160,1501609,48
159Y1A0161,1501609,38
159Y1A0162,1501609,43
159Y1A0163,1501609,42
159Y1A0164,1501609,49
159Y1A0165,1501609,41
159Y1A0166,1501609,47
159Y1A0167,1501609,47
159Y1A0168,1501609,46
159Y1A0169,1501609,41
159Y1A0170,1501609,48
159Y1A0171,1501609,30
159Y1A0172,1501609,40
159Y1A0173,1501609,40
159Y1A0174,1501609,43
159Y1A0175,1501609,45
159Y1A0176,1501609,39
159Y1A0177,1501609,39
159Y1A0178,1501609,36
159Y1A0179,1501609,42
159Y1A0180,1501609,48
159Y1A0181,1501609,49
159Y1A0183,1501609,46
159Y1A0185,1501609,35
159Y1A0186,1501609,47
159Y1A0187,1501609,42
159Y1A0188,1501609,48
159Y1A0189,1501609,49
159Y1A0190,1501609,43
159Y1A0191,1501609,48
159Y1A0192,1501609,44
159Y1A0193,1501609,48
159Y1A0194,1501609,47
159Y1A0195,1501609,45
159Y1A0196,1501609,47
159Y1A0197,1501609,34
159Y1A0198,1501609,47
159Y1A0199,1501609,46
159Y1A01A0,1501609,47
159Y1A01A1,1501609,47
159Y1A01A2,1501609,48
159Y1A01A3,1501609,48
159Y1A01A4,1501609,39
159Y1A01A5,1501609,48
159Y1A01A6,1501609,48
159Y1A01A7,1501609,49
159Y1A01A8,1501609,40
159Y1A01A9,1501609,41
159Y1A01B0,1501609,48
159Y1A01B1,1501609,42
159Y1A01B2,1501609,44
159Y1A01B3,1501609,40
159Y1A01B4,1501609,44
159Y1A01B5,1501609,36
159Y1A01B6,1501609,48
159Y1A01B7,1501609,46
159Y1A01B8,1501609,46
159Y1A01B9,1501609,46
159Y1A01C0,1501609,46
159Y1A01C1,1501609,42
159Y1A01C2,1501609,44
159Y1A01C3,1501609,46
159Y1A01C4,1501609,46
159Y1A01C5,1501609,44
159Y1A01C6,1501609,44
159Y1A01C7,1501609,46
159Y1A01C8,1501609,44
159Y1A01C9,1501609,44
159Y1A01D0,1501609,44
159Y1A01D1,1501609,46
159Y1A01D2,1501609,46
159Y1A01D3,1501609,44
159Y1A01D5,1501609,46
159Y1A01D6,1501609,42
159Y1A01D7,1501609,44
159Y1A01D8,1501609,44
159Y1A01D9,1501609,42
159Y1A01E2,1501609,44
159Y1A01E3,1501609,36
159Y1A01E4,1501609,48
159Y1A01E5,1501609,46
159Y1A01E6,1501609,46
159Y1A01E7,1501609,44
159Y1A01E8,1501609,46
159Y1A01E9,1501609,44
159Y1A01F0,1501609,46
159Y1A01F1,1501609,42
159Y1A01F2,1501609,40
159Y1A01F3,1501609,40
159Y1A01F4,1501609,44
159Y1A01F5,1501609,46
159Y1A01F6,1501609,44
159Y1A01F7,1501609,46
159Y1A01F8,1501609,44
159Y1A01F9,1501609,44
159Y1A01G0,1501609,46
159Y1A01G1,1501609,48
159Y1A01G2,1501609,46
169Y5A0101,1501609,44
169Y5A0102,1501609,46
169Y5A0103,1501609,44
169Y5A0104,1501609,46
169Y5A0105,1501609,42
169Y5A0106,1501609,42
169Y5A0107,1501609,44
169Y5A0108,1501609,46
169Y5A0109,1501609,44
169Y5A0110,1501609,46
169Y5A0111,1501609,42
169Y5A0113,1501609,44
169Y5A0114,1501609,46
169Y5A0115,1501609,50
169Y5A0116,1501609,48
169Y5A0117,1501609,50
169Y5A0118,1501609,42
169Y5A0119,1501609,46
169Y5A0120,1501609,44
169Y5A0121,1501609,44
169Y5A0122,1501609,48
169Y5A0123,1501609,46
169Y5A0124,1501609,48
169Y5A0125,1501609,46
169Y5A0126,1501609,46
169Y5A0127,1501609,46
169Y5A0128,1501609,46
169Y5A0129,1501609,46
169Y5A0130,1501609,44
169Y5A0131,1501609,44
169Y5A0132,1501609,42
169Y5A0133,1501609,46
169Y5A0134,1501609,48
169Y5A0135,1501609,48
169Y5A0136,1501609,46
169Y5A0137,1501609,44
169Y5A0138,1501609,46
169Y5A0139,1501609,48
169Y5A0140,1501609,48
169Y5A0141,1501609,46
169Y5A0142,1501609,46
169Y5A0143,1501609,46
169Y5A0144,1501609,44
169Y5A0145,1501609,48
169Y5A0146,1501609,48
169Y5A0147,1501609,42
169Y5A0148,1501609,50
169Y5A0149,1501609,44
169Y5A0150,1501609,46
169Y5A0151,1501609,48
169Y5A0152,1501609,40
169Y5A0153,1501609,40
169Y5A0154,1501609,44
169Y5A0155,1501609,48
169Y5A0156,1501609,48
169Y5A0157,1501609,46
169Y5A0158,1501609,48
169Y5A0159,1501609,48
169Y5A0160,1501609,48
169Y5A0161,1501609,46
169Y5A0162,1501609,46
169Y5A0163,1501609,46
169Y5A0164,1501609,46
169Y5A0165,1501609,46
149Y1A0169,1501610,37
149Y1A0182,1501610,37
149Y1A01C8,1501610,35
149Y1A01D0,1501610,42
149Y1A01D1,1501610,32
159Y1A0101,1501610,47
159Y1A0102,1501610,48
159Y1A0103,1501610,42
159Y1A0104,1501610,47
159Y1A0105,1501610,47
159Y1A0106,1501610,45
159Y1A0108,1501610,45
159Y1A0109,1501610,40
159Y1A0110,1501610,40
159Y1A0111,1501610,40
159Y1A0112,1501610,40
159Y1A0113,1501610,47
159Y1A0114,1501610,48
159Y1A0115,1501610,48
159Y1A0116,1501610,48
159Y1A0117,1501610,48
159Y1A0118,1501610,40
159Y1A0119,1501610,40
159Y1A0121,1501610,45
159Y1A0122,1501610,46
159Y1A0123,1501610,47
159Y1A0124,1501610,42
159Y1A0125,1501610,43
159Y1A0126,1501610,48
159Y1A0129,1501610,42
159Y1A0130,1501610,42
159Y1A0131,1501610,43
159Y1A0132,1501610,42
159Y1A0133,1501610,42
159Y1A0134,1501610,41
159Y1A0135,1501610,46
159Y1A0136,1501610,49
159Y1A0137,1501610,43
159Y1A0138,1501610,42
159Y1A0139,1501610,40
159Y1A0140,1501610,37
159Y1A0141,1501610,40
159Y1A0142,1501610,41
159Y1A0143,1501610,42
159Y1A0144,1501610,40
159Y1A0145,1501610,41
159Y1A0146,1501610,41
159Y1A0147,1501610,42
159Y1A0148,1501610,46
159Y1A0149,1501610,38
159Y1A0150,1501610,42
159Y1A0151,1501610,45
159Y1A0152,1501610,44
159Y1A0153,1501610,34
159Y1A0154,1501610,47
159Y1A0155,1501610,43
159Y1A0156,1501610,46
159Y1A0157,1501610,40
159Y1A0159,1501610,46
159Y1A0160,1501610,43
159Y1A0161,1501610,37
159Y1A0162,1501610,40
159Y1A0163,1501610,42
159Y1A0164,1501610,49
159Y1A0165,1501610,42
159Y1A0166,1501610,42
159Y1A0167,1501610,45
159Y1A0168,1501610,44
159Y1A0169,1501610,40
159Y1A0170,1501610,48
159Y1A0171,1501610,32
159Y1A0172,1501610,41
159Y1A0173,1501610,39
159Y1A0174,1501610,43
159Y1A0175,1501610,41
159Y1A0176,1501610,38
159Y1A0177,1501610,38
159Y1A0178,1501610,37
159Y1A0179,1501610,40
159Y1A0180,1501610,46
159Y1A0181,1501610,47
159Y1A0183,1501610,40
159Y1A0185,1501610,38
159Y1A0186,1501610,44
159Y1A0187,1501610,42
159Y1A0188,1501610,47
159Y1A0189,1501610,47
159Y1A0190,1501610,40
159Y1A0191,1501610,46
159Y1A0192,1501610,38
159Y1A0193,1501610,49
159Y1A0194,1501610,48
159Y1A0195,1501610,41
159Y1A0196,1501610,46
159Y1A0197,1501610,40
159Y1A0198,1501610,45
159Y1A0199,1501610,46
159Y1A01A0,1501610,47
159Y1A01A1,1501610,48
159Y1A01A2,1501610,45
159Y1A01A3,1501610,45
159Y1A01A4,1501610,39
159Y1A01A5,1501610,45
159Y1A01A6,1501610,45
159Y1A01A7,1501610,48
159Y1A01A8,1501610,37
159Y1A01A9,1501610,40
159Y1A01B0,1501610,46
159Y1A01B1,1501610,41
159Y1A01B2,1501610,43
159Y1A01B3,1501610,47
159Y1A01B4,1501610,48
159Y1A01B5,1501610,45
159Y1A01B6,1501610,46
159Y1A01B7,1501610,45
159Y1A01B8,1501610,46
159Y1A01B9,1501610,47
159Y1A01C0,1501610,49
159Y1A01C1,1501610,48
159Y1A01C2,1501610,48
159Y1A01C3,1501610,47
159Y1A01C4,1501610,49
159Y1A01C5,1501610,44
159Y1A01C6,1501610,45
159Y1A01C7,1501610,47
159Y1A01C8,1501610,48
159Y1A01C9,1501610,47
159Y1A01D0,1501610,45
159Y1A01D1,1501610,48
159Y1A01D2,1501610,49
159Y1A01D3,1501610,48
159Y1A01D5,1501610,49
159Y1A01D6,1501610,46
159Y1A01D7,1501610,44
159Y1A01D8,1501610,48
159Y1A01D9,1501610,46
159Y1A01E2,1501610,46
159Y1A01E3,1501610,46
159Y1A01E4,1501610,49
159Y1A01E5,1501610,47
159Y1A01E6,1501610,46
159Y1A01E7,1501610,44
159Y1A01E8,1501610,47
159Y1A01E9,1501610,48
159Y1A01F0,1501610,49
159Y1A01F1,1501610,49
159Y1A01F2,1501610,48
159Y1A01F3,1501610,48
159Y1A01F4,1501610,44
159Y1A01F5,1501610,46
159Y1A01F6,1501610,47
159Y1A01F7,1501610,48
159Y1A01F8,1501610,49
159Y1A01F9,1501610,49
159Y1A01G0,1501610,47
159Y1A01G1,1501610,48
159Y1A01G2,1501610,47
169Y5A0101,1501610,48
169Y5A0102,1501610,46
169Y5A0103,1501610,47
169Y5A0104,1501610,48
169Y5A0105,1501610,49
169Y5A0106,1501610,44
169Y5A0107,1501610,48
169Y5A0108,1501610,48
169Y5A0109,1501610,46
169Y5A0110,1501610,45
169Y5A0111,1501610,44
169Y5A0113,1501610,46
169Y5A0114,1501610,48
169Y5A0115,1501610,48
169Y5A0116,1501610,46
169Y5A0117,1501610,46
169Y5A0118,1501610,48
169Y5A0119,1501610,44
169Y5A0120,1501610,45
169Y5A0121,1501610,45
169Y5A0122,1501610,45
169Y5A0123,1501610,45
169Y5A0124,1501610,48
169Y5A0125,1501610,48
169Y5A0126,1501610,47
169Y5A0127,1501610,47
169Y5A0128,1501610,48
169Y5A0129,1501610,46
169Y5A0130,1501610,46
169Y5A0131,1501610,47
169Y5A0132,1501610,46
169Y5A0133,1501610,46
169Y5A0134,1501610,46
169Y5A0135,1501610,48
169Y5A0136,1501610,48
169Y5A0137,1501610,45
169Y5A0138,1501610,45
169Y5A0139,1501610,47
169Y5A0140,1501610,47
169Y5A0141,1501610,47
169Y5A0142,1501610,47
169Y5A0143,1501610,47
169Y5A0144,1501610,48
169Y5A0145,1501610,46
169Y5A0146,1501610,45
169Y5A0147,1501610,46
169Y5A0148,1501610,47
169Y5A0149,1501610,47
169Y5A0150,1501610,46
169Y5A0151,1501610,48
169Y5A0152,1501610,46
169Y5A0153,1501610,47
169Y5A0154,1501610,47
169Y5A0155,1501610,47
169Y5A0156,1501610,47
169Y5A0157,1501610,46
169Y5A0158,1501610,46
169Y5A0159,1501610,46
169Y5A0160,1501610,47
169Y5A0161,1501610,48
169Y5A0162,1501610,47
169Y5A0163,1501610,47
169Y5A0164,1501610,47
169Y5A0165,1501610,48
149Y1A0103,1525601,19
149Y1A0103,1501405,16
149Y1A0103,1501603,18
149Y1A0103,1501604,14
149Y1A0103,1501605,16
149Y1A0103,1501606,16
149Y1A0103,1501609,40
149Y1A0103,1501408,48
149Y1A0208,1514601,12
159Y1A0201,1514601,29
159Y1A0202,1514601,29
159Y1A0203,1514601,17
159Y1A0204,1514601,23
159Y1A0205,1514601,27
159Y1A0206,1514601,24
159Y1A0207,1514601,25
159Y1A0208,1514601,13
159Y1A0209,1514601,15
159Y1A0210,1514601,29
159Y1A0211,1514601,25
159Y1A0212,1514601,18
159Y1A0213,1514601,27
159Y1A0214,1514601,25
159Y1A0215,1514601,27
159Y1A0216,1514601,23
159Y1A0217,1514601,13
159Y1A0218,1514601,21
159Y1A0220,1514601,21
159Y1A0221,1514601,30
159Y1A0222,1514601,24
159Y1A0223,1514601,24
159Y1A0224,1514601,30
159Y1A0225,1514601,22
159Y1A0226,1514601,28
159Y1A0227,1514601,24
159Y1A0228,1514601,23
159Y1A0229,1514601,24
159Y1A0231,1514601,21
159Y1A0232,1514601,23
159Y1A0233,1514601,21
159Y1A0235,1514601,21
159Y1A0236,1514601,17
159Y1A0237,1514601,27
159Y1A0238,1514601,29
159Y1A0239,1514601,25
159Y1A0240,1514601,22
159Y1A0242,1514601,19
159Y1A0243,1514601,21
159Y1A0244,1514601,26
159Y1A0245,1514601,17
159Y1A0246,1514601,27
159Y1A0247,1514601,26
159Y1A0248,1514601,24
159Y1A0249,1514601,22
159Y1A0250,1514601,22
159Y1A0251,1514601,23
159Y1A0252,1514601,29
159Y1A0253,1514601,30
159Y1A0254,1514601,30
159Y1A0255,1514601,29
159Y1A0256,1514601,15
159Y1A0257,1514601,14
159Y1A0258,1514601,19
159Y1A0259,1514601,22
159Y1A0260,1514601,29
159Y1A0261,1514601,21
159Y1A0262,1514601,28
159Y1A0263,1514601,30
159Y1A0264,1514601,12
159Y1A0266,1514601,27
159Y1A0267,1514601,25
159Y1A0268,1514601,29
159Y1A0269,1514601,23
159Y1A0270,1514601,27
159Y1A0271,1514601,23
159Y1A0272,1514601,17
159Y1A0273,1514601,29
159Y1A0274,1514601,27
159Y1A0275,1514601,26
159Y1A0276,1514601,30
159Y1A0277,1514601,30
159Y1A0278,1514601,30
159Y1A0279,1514601,17
159Y1A0280,1514601,25
159Y1A0281,1514601,26
159Y1A0282,1514601,25
159Y1A0283,1514601,18
159Y1A0284,1514601,20
159Y1A0285,1514601,15
159Y1A0286,1514601,20
159Y1A0287,1514601,30
159Y1A0288,1514601,30
159Y1A0289,1514601,28
159Y1A0290,1514601,30
159Y1A0291,1514601,30
159Y1A0292,1514601,29
159Y1A0293,1514601,30
159Y1A0294,1514601,19
159Y1A0295,1514601,10
159Y1A0296,1514601,30
159Y1A0297,1514601,24
159Y1A0298,1514601,29
159Y1A0299,1514601,28
159Y1A02A0,1514601,18
159Y1A02A1,1514601,23
159Y1A02A2,1514601,25
159Y1A02A3,1514601,26
169Y5A0201,1514601,30
169Y5A0202,1514601,26
169Y5A0203,1514601,21
169Y5A0204,1514601,27
169Y5A0205,1514601,25
169Y5A0206,1514601,25
169Y5A0207,1514601,30
169Y5A0208,1514601,26
169Y5A0209,1514601,26
169Y5A0210,1514601,25
169Y5A0211,1514601,29
169Y5A0212,1514601,29
169Y5A0213,1514601,30
169Y5A0214,1514601,30
169Y5A0215,1514601,27
169Y5A0216,1514601,22
169Y5A0217,1514601,25
169Y5A0218,1514601,22
169Y5A0219,1514601,24
169Y5A0221,1514601,23
169Y5A0222,1514601,20
169Y5A0223,1514601,21
169Y5A0224,1514601,28
169Y5A0225,1514601,19
169Y5A0226,1514601,28
169Y5A0227,1514601,27
169Y5A0228,1514601,21
169Y5A0229,1514601,26
169Y5A0230,1514601,28
149Y1A0208,1514602,13
159Y1A0201,1514602,25
159Y1A0202,1514602,29
159Y1A0203,1514602,16
159Y1A0204,1514602,22
159Y1A0205,1514602,25
159Y1A0206,1514602,19
159Y1A0207,1514602,27
159Y1A0208,1514602,16
159Y1A0209,1514602,18
159Y1A0210,1514602,22
159Y1A0211,1514602,21
159Y1A0212,1514602,20
159Y1A0213,1514602,22
159Y1A0214,1514602,18
159Y1A0215,1514602,19
159Y1A0216,1514602,19
159Y1A0217,1514602,15
159Y1A0218,1514602,18
159Y1A0220,1514602,19
159Y1A0221,1514602,24
159Y1A0222,1514602,28
159Y1A0223,1514602,18
159Y1A0224,1514602,27
159Y1A0225,1514602,19
159Y1A0226,1514602,24
159Y1A0227,1514602,18
159Y1A0228,1514602,22
159Y1A0229,1514602,22
159Y1A0231,1514602,23
159Y1A0232,1514602,18
159Y1A0233,1514602,22
159Y1A0235,1514602,21
159Y1A0236,1514602,15
159Y1A0237,1514602,23
159Y1A0238,1514602,20
159Y1A0239,1514602,20
159Y1A0240,1514602,25
159Y1A0242,1514602,15
159Y1A0243,1514602,22
159Y1A0244,1514602,22
159Y1A0245,1514602,20
159Y1A0246,1514602,24
159Y1A0247,1514602,26
159Y1A0248,1514602,19
159Y1A0249,1514602,23
159Y1A0250,1514602,28
159Y1A0251,1514602,20
159Y1A0252,1514602,23
159Y1A0253,1514602,24
159Y1A0254,1514602,26
