HTNO,SUBCODE,EM
159Y1A01B2,1501808,45
159Y1A01B3,1501808,44
159Y1A01B4,1501808,48
159Y1A01B5,1501808,44
159Y1A01B6,1501808,48
159Y1A01B7,1501808,45
159Y1A01B8,1501808,44
159Y1A01B9,1501808,44
159Y1A01C0,1501808,46
159Y1A01C1,1501808,48
159Y1A01C2,1501808,48
159Y1A01C3,1501808,48
159Y1A01C4,1501808,48
159Y1A01C5,1501808,44
159Y1A01C6,1501808,45
159Y1A01C7,1501808,48
159Y1A01C8,1501808,42
159Y1A01C9,1501808,44
159Y1A01D0,1501808,45
159Y1A01D1,1501808,45
159Y1A01D2,1501808,42
159Y1A01D3,1501808,46
159Y1A01D5,1501808,44
159Y1A01D6,1501808,44
159Y1A01D7,1501808,44
159Y1A01D8,1501808,45
159Y1A01D9,1501808,45
159Y1A01E2,1501808,44
159Y1A01E3,1501808,44
159Y1A01E4,1501808,48
159Y1A01E5,1501808,44
159Y1A01E6,1501808,45
159Y1A01E7,1501808,44
159Y1A01E8,1501808,44
159Y1A01E9,1501808,45
159Y1A01F0,1501808,46
159Y1A01F1,1501808,45
159Y1A01F2,1501808,45
159Y1A01F3,1501808,46
159Y1A01F4,1501808,44
159Y1A01F5,1501808,48
159Y1A01F6,1501808,44
159Y1A01F7,1501808,45
159Y1A01F8,1501808,45
159Y1A01F9,1501808,46
159Y1A01G0,1501808,44
159Y1A01G1,1501808,46
159Y1A01G2,1501808,44
169Y5A0101,1501808,46
169Y5A0102,1501808,48
169Y5A0103,1501808,45
169Y5A0104,1501808,48
169Y5A0105,1501808,44
169Y5A0106,1501808,45
169Y5A0107,1501808,44
169Y5A0108,1501808,45
169Y5A0109,1501808,45
169Y5A0110,1501808,44
169Y5A0111,1501808,43
169Y5A0113,1501808,44
169Y5A0114,1501808,45
169Y5A0115,1501808,48
169Y5A0116,1501808,46
169Y5A0117,1501808,48
169Y5A0118,1501808,42
169Y5A0119,1501808,46
169Y5A0120,1501808,45
169Y5A0121,1501808,44
169Y5A0122,1501808,48
169Y5A0123,1501808,43
169Y5A0124,1501808,48
169Y5A0125,1501808,46
169Y5A0126,1501808,44
169Y5A0127,1501808,46
169Y5A0128,1501808,42
169Y5A0129,1501808,44
169Y5A0130,1501808,44
169Y5A0131,1501808,44
169Y5A0132,1501808,42
169Y5A0133,1501808,42
169Y5A0134,1501808,46
169Y5A0135,1501808,48
169Y5A0136,1501808,46
169Y5A0137,1501808,44
169Y5A0138,1501808,42
169Y5A0139,1501808,46
169Y5A0140,1501808,48
169Y5A0141,1501808,45
169Y5A0142,1501808,44
169Y5A0143,1501808,45
169Y5A0144,1501808,44
169Y5A0145,1501808,48
169Y5A0146,1501808,48
169Y5A0147,1501808,42
169Y5A0148,1501808,48
169Y5A0149,1501808,42
169Y5A0150,1501808,45
169Y5A0151,1501808,48
169Y5A0152,1501808,42
169Y5A0153,1501808,42
169Y5A0154,1501808,43
169Y5A0155,1501808,48
169Y5A0156,1501808,45
169Y5A0157,1501808,44
169Y5A0158,1501808,45
169Y5A0159,1501808,44
169Y5A0160,1501808,48
169Y5A0161,1501808,44
169Y5A0162,1501808,46
169Y5A0163,1501808,45
169Y5A0164,1501808,42
169Y5A0165,1501808,43
149Y1A0208,1502801,12
159Y1A0201,1502801,48
159Y1A0202,1502801,43
159Y1A0203,1502801,38
159Y1A0204,1502801,44
159Y1A0205,1502801,44
159Y1A0206,1502801,39
159Y1A0207,1502801,43
159Y1A0208,1502801,29
159Y1A0209,1502801,33
159Y1A0210,1502801,43
159Y1A0211,1502801,47
159Y1A0212,1502801,39
159Y1A0213,1502801,32
159Y1A0214,1502801,47
159Y1A0215,1502801,31
159Y1A0216,1502801,45
159Y1A0217,1502801,42
159Y1A0218,1502801,42
159Y1A0220,1502801,41
159Y1A0221,1502801,46
159Y1A0222,1502801,55
159Y1A0223,1502801,49
159Y1A0224,1502801,54
159Y1A0225,1502801,39
159Y1A0226,1502801,46
159Y1A0227,1502801,41
159Y1A0228,1502801,43
159Y1A0229,1502801,42
159Y1A0231,1502801,50
159Y1A0232,1502801,48
159Y1A0233,1502801,46
159Y1A0235,1502801,46
159Y1A0236,1502801,34
159Y1A0237,1502801,49
159Y1A0238,1502801,39
159Y1A0239,1502801,42
159Y1A0240,1502801,46
159Y1A0242,1502801,37
159Y1A0243,1502801,50
159Y1A0244,1502801,45
159Y1A0245,1502801,37
159Y1A0246,1502801,46
159Y1A0247,1502801,50
159Y1A0248,1502801,46
159Y1A0249,1502801,46
159Y1A0250,1502801,44
159Y1A0251,1502801,36
159Y1A0252,1502801,49
159Y1A0253,1502801,53
159Y1A0254,1502801,52
159Y1A0255,1502801,48
159Y1A0256,1502801,25
159Y1A0257,1502801,38
159Y1A0258,1502801,41
159Y1A0259,1502801,28
159Y1A0260,1502801,52
159Y1A0261,1502801,33
159Y1A0262,1502801,49
159Y1A0263,1502801,50
159Y1A0266,1502801,46
159Y1A0267,1502801,40
159Y1A0268,1502801,47
159Y1A0269,1502801,40
159Y1A0270,1502801,43
159Y1A0271,1502801,42
159Y1A0272,1502801,34
159Y1A0273,1502801,48
159Y1A0274,1502801,52
159Y1A0275,1502801,50
159Y1A0276,1502801,48
159Y1A0277,1502801,48
159Y1A0278,1502801,44
159Y1A0279,1502801,30
159Y1A0280,1502801,40
159Y1A0281,1502801,46
159Y1A0282,1502801,51
159Y1A0283,1502801,42
159Y1A0284,1502801,32
159Y1A0285,1502801,29
159Y1A0286,1502801,28
159Y1A0287,1502801,51
159Y1A0288,1502801,50
159Y1A0289,1502801,45
159Y1A0290,1502801,54
159Y1A0291,1502801,46
159Y1A0292,1502801,39
159Y1A0293,1502801,48
159Y1A0294,1502801,38
159Y1A0295,1502801,25
159Y1A0296,1502801,47
159Y1A0297,1502801,41
159Y1A0298,1502801,40
159Y1A0299,1502801,40
159Y1A02A0,1502801,32
159Y1A02A1,1502801,42
159Y1A02A2,1502801,28
159Y1A02A3,1502801,50
169Y5A0201,1502801,51
169Y5A0202,1502801,49
169Y5A0203,1502801,48
169Y5A0204,1502801,48
169Y5A0205,1502801,44
169Y5A0206,1502801,45
169Y5A0207,1502801,53
169Y5A0208,1502801,45
169Y5A0209,1502801,45
169Y5A0210,1502801,49
169Y5A0211,1502801,49
169Y5A0212,1502801,46
169Y5A0213,1502801,46
169Y5A0214,1502801,48
169Y5A0215,1502801,40
169Y5A0216,1502801,33
169Y5A0217,1502801,42
169Y5A0218,1502801,42
169Y5A0219,1502801,44
169Y5A0221,1502801,51
169Y5A0222,1502801,48
169Y5A0223,1502801,41
169Y5A0224,1502801,52
169Y5A0225,1502801,37
169Y5A0226,1502801,47
169Y5A0227,1502801,48
169Y5A0228,1502801,36
169Y5A0229,1502801,43
169Y5A0230,1502801,41
149Y1A0208,1502802,5
159Y1A0201,1502802,28
159Y1A0202,1502802,28
159Y1A0203,1502802,18
159Y1A0204,1502802,26
159Y1A0205,1502802,32
159Y1A0206,1502802,25
159Y1A0207,1502802,33
159Y1A0208,1502802,11
159Y1A0209,1502802,12
159Y1A0210,1502802,27
159Y1A0211,1502802,29
159Y1A0212,1502802,25
159Y1A0213,1502802,31
159Y1A0214,1502802,38
159Y1A0215,1502802,25
159Y1A0216,1502802,26
159Y1A0217,1502802,13
159Y1A0218,1502802,33
159Y1A0220,1502802,11
159Y1A0221,1502802,37
159Y1A0222,1502802,44
159Y1A0223,1502802,28
159Y1A0224,1502802,42
159Y1A0225,1502802,31
159Y1A0226,1502802,35
159Y1A0227,1502802,25
159Y1A0228,1502802,33
159Y1A0229,1502802,29
159Y1A0231,1502802,32
159Y1A0232,1502802,30
159Y1A0233,1502802,25
159Y1A0235,1502802,26
159Y1A0236,1502802,15
159Y1A0237,1502802,33
159Y1A0238,1502802,25
159Y1A0239,1502802,25
159Y1A0240,1502802,30
159Y1A0242,1502802,31
159Y1A0243,1502802,25
159Y1A0244,1502802,26
159Y1A0245,1502802,25
159Y1A0246,1502802,33
159Y1A0247,1502802,39
159Y1A0248,1502802,27
159Y1A0249,1502802,29
159Y1A0250,1502802,35
159Y1A0251,1502802,30
159Y1A0252,1502802,39
159Y1A0253,1502802,43
159Y1A0254,1502802,31
159Y1A0255,1502802,39
159Y1A0256,1502802,18
159Y1A0257,1502802,27
159Y1A0258,1502802,28
159Y1A0259,1502802,31
159Y1A0260,1502802,37
159Y1A0261,1502802,25
159Y1A0262,1502802,37
159Y1A0263,1502802,40
159Y1A0266,1502802,36
159Y1A0267,1502802,25
159Y1A0268,1502802,33
159Y1A0269,1502802,27
159Y1A0270,1502802,39
159Y1A0271,1502802,25
159Y1A0272,1502802,12
159Y1A0273,1502802,28
159Y1A0274,1502802,32
159Y1A0275,1502802,34
159Y1A0276,1502802,39
159Y1A0277,1502802,31
159Y1A0278,1502802,16
159Y1A0279,1502802,25
159Y1A0280,1502802,15
159Y1A0281,1502802,25
159Y1A0282,1502802,30
159Y1A0283,1502802,29
159Y1A0284,1502802,18
159Y1A0285,1502802,12
159Y1A0286,1502802,25
159Y1A0287,1502802,33
159Y1A0288,1502802,36
159Y1A0289,1502802,25
159Y1A0290,1502802,35
159Y1A0291,1502802,29
159Y1A0292,1502802,26
159Y1A0293,1502802,29
159Y1A0294,1502802,27
159Y1A0295,1502802,10
159Y1A0296,1502802,37
159Y1A0297,1502802,25
159Y1A0298,1502802,32
159Y1A0299,1502802,36
159Y1A02A0,1502802,13
159Y1A02A1,1502802,32
159Y1A02A2,1502802,16
159Y1A02A3,1502802,31
169Y5A0201,1502802,36
169Y5A0202,1502802,31
169Y5A0203,1502802,25
169Y5A0204,1502802,32
169Y5A0205,1502802,29
169Y5A0206,1502802,25
169Y5A0207,1502802,36
169Y5A0208,1502802,25
169Y5A0209,1502802,26
169Y5A0210,1502802,31
169Y5A0211,1502802,34
169Y5A0212,1502802,29
169Y5A0213,1502802,37
169Y5A0214,1502802,33
169Y5A0215,1502802,31
169Y5A0216,1502802,25
169Y5A0217,1502802,28
169Y5A0218,1502802,25
169Y5A0219,1502802,18
169Y5A0221,1502802,25
169Y5A0222,1502802,26
169Y5A0223,1502802,30
169Y5A0224,1502802,32
169Y5A0225,1502802,25
169Y5A0226,1502802,33
169Y5A0227,1502802,34
169Y5A0228,1502802,25
169Y5A0229,1502802,30
169Y5A0230,1502802,27
149Y1A0208,1502803,12
159Y1A0201,1502803,57
159Y1A0202,1502803,54
159Y1A0203,1502803,33
159Y1A0204,1502803,47
159Y1A0205,1502803,41
159Y1A0206,1502803,39
159Y1A0207,1502803,39
159Y1A0208,1502803,28
159Y1A0209,1502803,27
159Y1A0210,1502803,37
159Y1A0211,1502803,38
159Y1A0212,1502803,39
159Y1A0213,1502803,44
159Y1A0214,1502803,39
159Y1A0215,1502803,32
159Y1A0216,1502803,40
159Y1A0217,1502803,30
159Y1A0218,1502803,44
159Y1A0220,1502803,12
159Y1A0221,1502803,47
159Y1A0222,1502803,56
159Y1A0223,1502803,46
159Y1A0224,1502803,59
159Y1A0225,1502803,56
159Y1A0226,1502803,58
159Y1A0227,1502803,50
159Y1A0228,1502803,56
159Y1A0229,1502803,45
159Y1A0231,1502803,40
159Y1A0232,1502803,32
159Y1A0233,1502803,51
159Y1A0235,1502803,51
159Y1A0236,1502803,33
159Y1A0237,1502803,45
159Y1A0238,1502803,33
159Y1A0239,1502803,41
159Y1A0240,1502803,44
159Y1A0242,1502803,48
159Y1A0243,1502803,41
159Y1A0244,1502803,48
159Y1A0245,1502803,38
159Y1A0246,1502803,45
159Y1A0247,1502803,49
159Y1A0248,1502803,56
159Y1A0249,1502803,38
159Y1A0250,1502803,54
159Y1A0251,1502803,45
159Y1A0252,1502803,54
159Y1A0253,1502803,56
159Y1A0254,1502803,65
159Y1A0255,1502803,47
159Y1A0256,1502803,25
159Y1A0257,1502803,34
159Y1A0258,1502803,41
159Y1A0259,1502803,35
159Y1A0260,1502803,54
159Y1A0261,1502803,18
159Y1A0262,1502803,50
159Y1A0263,1502803,53
159Y1A0266,1502803,45
159Y1A0267,1502803,46
159Y1A0268,1502803,44
159Y1A0269,1502803,41
159Y1A0270,1502803,43
159Y1A0271,1502803,47
159Y1A0272,1502803,28
159Y1A0273,1502803,44
159Y1A0274,1502803,51
159Y1A0275,1502803,45
159Y1A0276,1502803,52
159Y1A0277,1502803,53
159Y1A0278,1502803,31
159Y1A0279,1502803,34
159Y1A0280,1502803,26
159Y1A0281,1502803,45
159Y1A0282,1502803,47
159Y1A0283,1502803,44
159Y1A0284,1502803,29
159Y1A0285,1502803,27
159Y1A0286,1502803,35
159Y1A0287,1502803,36
159Y1A0288,1502803,52
159Y1A0289,1502803,53
159Y1A0290,1502803,58
159Y1A0291,1502803,48
159Y1A0292,1502803,44
159Y1A0293,1502803,51
159Y1A0294,1502803,47
159Y1A0295,1502803,26
159Y1A0296,1502803,58
159Y1A0297,1502803,42
159Y1A0298,1502803,55
159Y1A0299,1502803,51
159Y1A02A0,1502803,31
159Y1A02A1,1502803,41
159Y1A02A2,1502803,26
159Y1A02A3,1502803,52
169Y5A0201,1502803,55
169Y5A0202,1502803,49
169Y5A0203,1502803,34
169Y5A0204,1502803,57
169Y5A0205,1502803,45
169Y5A0206,1502803,45
169Y5A0207,1502803,53
169Y5A0208,1502803,52
169Y5A0209,1502803,38
169Y5A0210,1502803,50
169Y5A0211,1502803,63
169Y5A0212,1502803,52
169Y5A0213,1502803,54
169Y5A0214,1502803,42
169Y5A0215,1502803,59
169Y5A0216,1502803,41
169Y5A0217,1502803,44
169Y5A0218,1502803,38
169Y5A0219,1502803,36
169Y5A0221,1502803,51
169Y5A0222,1502803,50
169Y5A0223,1502803,40
169Y5A0224,1502803,54
169Y5A0225,1502803,33
169Y5A0226,1502803,51
169Y5A0227,1502803,37
169Y5A0228,1502803,34
169Y5A0229,1502803,38
169Y5A0230,1502803,34
149Y1A0208,1502806,13
159Y1A0201,1502806,49
159Y1A0202,1502806,53
159Y1A0203,1502806,32
159Y1A0204,1502806,48
159Y1A0205,1502806,40
159Y1A0206,1502806,39
159Y1A0207,1502806,52
159Y1A0208,1502806,30
159Y1A0209,1502806,30
159Y1A0210,1502806,34
159Y1A0211,1502806,32
159Y1A0212,1502806,33
159Y1A0213,1502806,50
159Y1A0214,1502806,60
159Y1A0215,1502806,35
159Y1A0216,1502806,41
159Y1A0217,1502806,35
159Y1A0218,1502806,45
159Y1A0220,1502806,32
159Y1A0221,1502806,46
159Y1A0222,1502806,55
159Y1A0223,1502806,40
159Y1A0224,1502806,56
159Y1A0225,1502806,56
159Y1A0226,1502806,51
159Y1A0227,1502806,41
159Y1A0228,1502806,42
159Y1A0229,1502806,48
159Y1A0231,1502806,45
159Y1A0232,1502806,47
159Y1A0233,1502806,44
159Y1A0235,1502806,34
159Y1A0236,1502806,32
159Y1A0237,1502806,43
159Y1A0238,1502806,36
159Y1A0239,1502806,43
159Y1A0240,1502806,42
159Y1A0242,1502806,34
159Y1A0243,1502806,34
159Y1A0244,1502806,37
159Y1A0245,1502806,39
159Y1A0246,1502806,41
159Y1A0247,1502806,56
159Y1A0248,1502806,39
159Y1A0249,1502806,41
159Y1A0250,1502806,51
159Y1A0251,1502806,43
159Y1A0252,1502806,44
159Y1A0253,1502806,50
159Y1A0254,1502806,34
159Y1A0255,1502806,45
159Y1A0256,1502806,28
159Y1A0257,1502806,27
159Y1A0258,1502806,44
159Y1A0259,1502806,34
159Y1A0260,1502806,41
159Y1A0261,1502806,14
159Y1A0262,1502806,44
159Y1A0263,1502806,51
159Y1A0266,1502806,42
159Y1A0267,1502806,47
159Y1A0268,1502806,47
159Y1A0269,1502806,36
159Y1A0270,1502806,38
159Y1A0271,1502806,33
159Y1A0272,1502806,28
159Y1A0273,1502806,36
159Y1A0274,1502806,52
159Y1A0275,1502806,57
159Y1A0276,1502806,32
159Y1A0277,1502806,47
159Y1A0278,1502806,36
159Y1A0279,1502806,42
159Y1A0280,1502806,37
159Y1A0281,1502806,52
159Y1A0282,1502806,46
159Y1A0283,1502806,35
159Y1A0284,1502806,38
159Y1A0285,1502806,27
159Y1A0286,1502806,40
159Y1A0287,1502806,33
159Y1A0288,1502806,56
159Y1A0289,1502806,45
159Y1A0290,1502806,40
159Y1A0291,1502806,56
159Y1A0292,1502806,38
159Y1A0293,1502806,50
159Y1A0294,1502806,43
159Y1A0295,1502806,30
159Y1A0296,1502806,63
159Y1A0297,1502806,36
159Y1A0298,1502806,47
159Y1A0299,1502806,43
159Y1A02A0,1502806,30
159Y1A02A1,1502806,18
159Y1A02A2,1502806,40
159Y1A02A3,1502806,40
169Y5A0201,1502806,50
169Y5A0202,1502806,59
169Y5A0203,1502806,46
169Y5A0204,1502806,43
169Y5A0205,1502806,42
169Y5A0206,1502806,34
169Y5A0207,1502806,48
169Y5A0208,1502806,46
169Y5A0209,1502806,40
169Y5A0210,1502806,44
169Y5A0211,1502806,44
169Y5A0212,1502806,44
169Y5A0213,1502806,49
169Y5A0214,1502806,50
169Y5A0215,1502806,30
169Y5A0216,1502806,38
169Y5A0217,1502806,44
169Y5A0218,1502806,36
169Y5A0219,1502806,30
169Y5A0221,1502806,54
169Y5A0222,1502806,38
169Y5A0223,1502806,33
169Y5A0224,1502806,52
169Y5A0225,1502806,30
169Y5A0226,1502806,52
169Y5A0227,1502806,42
169Y5A0228,1502806,38
169Y5A0229,1502806,37
169Y5A0230,1502806,49
149Y1A0208,1502808,44
159Y1A0201,1502808,47
159Y1A0202,1502808,45
159Y1A0203,1502808,46
159Y1A0204,1502808,45
159Y1A0205,1502808,46
159Y1A0206,1502808,44
159Y1A0207,1502808,48
159Y1A0208,1502808,46
159Y1A0209,1502808,45
159Y1A0210,1502808,46
159Y1A0211,1502808,49
159Y1A0212,1502808,48
159Y1A0213,1502808,46
159Y1A0214,1502808,45
159Y1A0215,1502808,45
159Y1A0216,1502808,46
159Y1A0217,1502808,46
159Y1A0218,1502808,47
159Y1A0220,1502808,44
159Y1A0221,1502808,46
159Y1A0222,1502808,48
159Y1A0223,1502808,45
159Y1A0224,1502808,49
159Y1A0225,1502808,47
159Y1A0226,1502808,46
159Y1A0227,1502808,46
159Y1A0228,1502808,47
159Y1A0229,1502808,48
159Y1A0231,1502808,46
159Y1A0232,1502808,45
159Y1A0233,1502808,47
159Y1A0235,1502808,48
159Y1A0236,1502808,46
159Y1A0237,1502808,46
159Y1A0238,1502808,48
159Y1A0239,1502808,46
159Y1A0240,1502808,46
159Y1A0242,1502808,47
159Y1A0243,1502808,45
159Y1A0244,1502808,48
159Y1A0245,1502808,46
159Y1A0246,1502808,46
159Y1A0247,1502808,47
159Y1A0248,1502808,48
159Y1A0249,1502808,45
159Y1A0250,1502808,47
159Y1A0251,1502808,47
159Y1A0252,1502808,46
159Y1A0253,1502808,48
159Y1A0254,1502808,48
159Y1A0255,1502808,48
159Y1A0256,1502808,45
159Y1A0257,1502808,46
159Y1A0258,1502808,47
159Y1A0259,1502808,46
159Y1A0260,1502808,47
159Y1A0261,1502808,47
159Y1A0262,1502808,46
159Y1A0263,1502808,49
159Y1A0266,1502808,49
159Y1A0267,1502808,47
159Y1A0268,1502808,48
159Y1A0269,1502808,47
159Y1A0270,1502808,48
159Y1A0271,1502808,46
159Y1A0272,1502808,48
159Y1A0273,1502808,47
159Y1A0274,1502808,48
159Y1A0275,1502808,46
159Y1A0276,1502808,49
159Y1A0277,1502808,48
159Y1A0278,1502808,45
159Y1A0279,1502808,46
159Y1A0280,1502808,46
159Y1A0281,1502808,48
159Y1A0282,1502808,48
159Y1A0283,1502808,46
159Y1A0284,1502808,47
159Y1A0285,1502808,46
159Y1A0286,1502808,46
159Y1A0287,1502808,48
159Y1A0288,1502808,47
159Y1A0289,1502808,46
159Y1A0290,1502808,46
159Y1A0291,1502808,48
159Y1A0292,1502808,46
159Y1A0293,1502808,47
159Y1A0294,1502808,45
159Y1A0295,1502808,44
159Y1A0296,1502808,49
159Y1A0297,1502808,45
159Y1A0298,1502808,49
159Y1A0299,1502808,48
159Y1A02A0,1502808,45
159Y1A02A1,1502808,47
159Y1A02A2,1502808,44
159Y1A02A3,1502808,49
169Y5A0201,1502808,48
169Y5A0202,1502808,46
169Y5A0203,1502808,49
169Y5A0204,1502808,49
169Y5A0205,1502808,48
169Y5A0206,1502808,46
169Y5A0207,1502808,48
169Y5A0208,1502808,49
169Y5A0209,1502808,48
169Y5A0210,1502808,47
169Y5A0211,1502808,48
169Y5A0212,1502808,47
169Y5A0213,1502808,48
169Y5A0214,1502808,48
169Y5A0215,1502808,48
169Y5A0216,1502808,46
169Y5A0217,1502808,46
169Y5A0218,1502808,47
169Y5A0219,1502808,46
169Y5A0221,1502808,48
169Y5A0222,1502808,48
169Y5A0223,1502808,48
169Y5A0224,1502808,48
169Y5A0225,1502808,46
169Y5A0226,1502808,49
169Y5A0227,1502808,46
169Y5A0228,1502808,47
169Y5A0229,1502808,47
169Y5A0230,1502808,47
149Y1A0321,1503801,33
149Y1A03A2,1503801,29
149Y1A03C2,1503801,44
149Y1A03D0,1503801,39
149Y1A03D4,1503801,33
159Y1A0301,1503801,49
159Y1A0302,1503801,45
159Y1A0303,1503801,38
159Y1A0304,1503801,50
159Y1A0305,1503801,55
159Y1A0306,1503801,50
159Y1A0307,1503801,62
159Y1A0308,1503801,55
159Y1A0309,1503801,57
159Y1A0310,1503801,28
159Y1A0311,1503801,37
159Y1A0312,1503801,40
159Y1A0314,1503801,49
159Y1A0315,1503801,47
159Y1A0316,1503801,34
159Y1A0317,1503801,40
159Y1A0318,1503801,40
159Y1A0319,1503801,41
159Y1A0320,1503801,36
159Y1A0321,1503801,30
159Y1A0322,1503801,40
159Y1A0323,1503801,36
159Y1A0324,1503801,33
159Y1A0325,1503801,37
159Y1A0326,1503801,32
159Y1A0327,1503801,38
159Y1A0328,1503801,39
159Y1A0329,1503801,44
159Y1A0330,1503801,26
159Y1A0331,1503801,36
159Y1A0333,1503801,57
159Y1A0334,1503801,40
159Y1A0335,1503801,43
159Y1A0336,1503801,33
159Y1A0337,1503801,43
159Y1A0338,1503801,40
159Y1A0339,1503801,59
159Y1A0340,1503801,57
159Y1A0341,1503801,53
159Y1A0342,1503801,43
159Y1A0343,1503801,52
159Y1A0344,1503801,51
159Y1A0345,1503801,53
159Y1A0346,1503801,34
159Y1A0347,1503801,31
159Y1A0348,1503801,39
159Y1A0349,1503801,46
159Y1A0350,1503801,32
159Y1A0351,1503801,49
159Y1A0352,1503801,58
159Y1A0353,1503801,36
159Y1A0354,1503801,55
159Y1A0355,1503801,35
159Y1A0356,1503801,44
159Y1A0357,1503801,64
159Y1A0358,1503801,41
159Y1A0359,1503801,51
159Y1A0360,1503801,52
159Y1A0361,1503801,30
159Y1A0362,1503801,34
159Y1A0363,1503801,43
159Y1A0364,1503801,36
159Y1A0365,1503801,27
159Y1A0366,1503801,47
159Y1A0367,1503801,34
159Y1A0368,1503801,52
159Y1A0369,1503801,50
159Y1A0370,1503801,40
159Y1A0371,1503801,50
159Y1A0372,1503801,45
159Y1A0373,1503801,52
159Y1A0374,1503801,54
159Y1A0375,1503801,36
159Y1A0376,1503801,53
159Y1A0378,1503801,43
159Y1A0379,1503801,27
159Y1A0380,1503801,34
159Y1A0381,1503801,58
159Y1A0382,1503801,33
159Y1A0383,1503801,37
159Y1A0384,1503801,48
159Y1A0385,1503801,42
159Y1A0386,1503801,36
159Y1A0387,1503801,45
159Y1A0388,1503801,44
159Y1A0389,1503801,42
159Y1A0391,1503801,36
159Y1A0392,1503801,48
159Y1A0393,1503801,44
159Y1A0394,1503801,32
159Y1A0395,1503801,42
159Y1A0398,1503801,42
159Y1A0399,1503801,32
159Y1A03A1,1503801,46
159Y1A03A2,1503801,51
159Y1A03A3,1503801,47
159Y1A03A4,1503801,64
159Y1A03A5,1503801,43
159Y1A03A6,1503801,51
159Y1A03A7,1503801,48
159Y1A03A8,1503801,37
159Y1A03B2,1503801,35
159Y1A03B3,1503801,54
159Y1A03B4,1503801,35
159Y1A03B5,1503801,49
159Y1A03B7,1503801,39
159Y1A03B8,1503801,35
159Y1A03B9,1503801,30
159Y1A03C0,1503801,28
159Y1A03C3,1503801,42
159Y1A03C4,1503801,62
159Y1A03C5,1503801,43
159Y1A03C6,1503801,31
159Y1A03C7,1503801,38
159Y1A03C8,1503801,48
159Y1A03C9,1503801,48
159Y1A03D0,1503801,51
159Y1A03D1,1503801,58
159Y1A03D2,1503801,44
159Y1A03D3,1503801,44
159Y1A03D4,1503801,45
159Y1A03D6,1503801,26
159Y1A03D7,1503801,42
159Y1A03D8,1503801,53
159Y1A03D9,1503801,39
159Y1A03E0,1503801,28
159Y1A03E1,1503801,32
159Y1A03E2,1503801,32
159Y1A03E3,1503801,57
159Y1A03E4,1503801,40
159Y1A03E5,1503801,39
159Y1A03E6,1503801,34
159Y1A03E7,1503801,38
159Y1A03E8,1503801,43
159Y1A03E9,1503801,59
159Y1A03F0,1503801,43
169Y5A0301,1503801,38
169Y5A0302,1503801,31
169Y5A0304,1503801,38
169Y5A0305,1503801,39
169Y5A0306,1503801,30
169Y5A0308,1503801,41
169Y5A0309,1503801,44
169Y5A0310,1503801,50
169Y5A0311,1503801,39
169Y5A0312,1503801,53
169Y5A0313,1503801,49
169Y5A0314,1503801,43
169Y5A0315,1503801,56
169Y5A0316,1503801,51
169Y5A0317,1503801,27
169Y5A0318,1503801,61
169Y5A0319,1503801,29
169Y5A0320,1503801,52
169Y5A0321,1503801,54
169Y5A0322,1503801,59
169Y5A0323,1503801,45
169Y5A0324,1503801,35
169Y5A0325,1503801,59
169Y5A0326,1503801,32
169Y5A0327,1503801,58
149Y1A0321,1503802,27
149Y1A03A2,1503802,18
149Y1A03C2,1503802,34
149Y1A03D0,1503802,26
149Y1A03D4,1503802,49
159Y1A0301,1503802,50
159Y1A0302,1503802,43
159Y1A0303,1503802,38
159Y1A0304,1503802,47
159Y1A0305,1503802,32
159Y1A0306,1503802,25
159Y1A0307,1503802,33
159Y1A0308,1503802,30
159Y1A0309,1503802,25
159Y1A0310,1503802,16
159Y1A0311,1503802,36
159Y1A0312,1503802,37
159Y1A0314,1503802,42
159Y1A0315,1503802,42
159Y1A0316,1503802,26
159Y1A0317,1503802,47
159Y1A0318,1503802,43
159Y1A0319,1503802,34
159Y1A0320,1503802,25
159Y1A0321,1503802,50
159Y1A0322,1503802,50
159Y1A0323,1503802,38
159Y1A0324,1503802,28
159Y1A0325,1503802,48
159Y1A0326,1503802,43
159Y1A0327,1503802,54
159Y1A0328,1503802,48
159Y1A0329,1503802,52
159Y1A0330,1503802,50
159Y1A0331,1503802,48
159Y1A0333,1503802,44
159Y1A0334,1503802,36
159Y1A0335,1503802,49
159Y1A0336,1503802,48
159Y1A0337,1503802,35
159Y1A0338,1503802,41
159Y1A0339,1503802,50
159Y1A0340,1503802,57
159Y1A0341,1503802,51
159Y1A0342,1503802,48
159Y1A0343,1503802,34
159Y1A0344,1503802,41
159Y1A0345,1503802,37
159Y1A0346,1503802,30
159Y1A0347,1503802,26
159Y1A0348,1503802,34
159Y1A0349,1503802,35
159Y1A0350,1503802,31
159Y1A0351,1503802,32
159Y1A0352,1503802,43
159Y1A0353,1503802,39
159Y1A0354,1503802,43
159Y1A0355,1503802,48
159Y1A0356,1503802,50
159Y1A0357,1503802,58
159Y1A0358,1503802,29
159Y1A0359,1503802,28
159Y1A0360,1503802,44
159Y1A0361,1503802,34
159Y1A0362,1503802,28
159Y1A0363,1503802,32
159Y1A0364,1503802,41
159Y1A0365,1503802,37
159Y1A0366,1503802,50
159Y1A0367,1503802,37
159Y1A0368,1503802,38
159Y1A0369,1503802,37
159Y1A0370,1503802,41
159Y1A0371,1503802,58
159Y1A0372,1503802,50
159Y1A0373,1503802,51
159Y1A0374,1503802,48
